example_id,domain,layer,component,hook_name,metric,gold_answer,gold_token_id,gold_token_str,gold_token_count,direct_token_count,structured_token_count,baseline_score,patched_score,delta,valid_example,skip_reason
bio_019,biology,34,attn_out,blocks.34.hook_attn_out,logit,carbon dioxide,12499, carbon,2,239,239,7.234375,8.0625,0.828125,True,
bio_019,biology,34,mlp_out,blocks.34.hook_mlp_out,logit,carbon dioxide,12499, carbon,2,239,239,7.234375,6.078125,-1.15625,True,
bio_019,biology,35,attn_out,blocks.35.hook_attn_out,logit,carbon dioxide,12499, carbon,2,239,239,7.234375,7.48828125,0.25390625,True,
bio_019,biology,35,mlp_out,blocks.35.hook_mlp_out,logit,carbon dioxide,12499, carbon,2,239,239,7.234375,4.6953125,-2.5390625,True,
bio_020,biology,31,attn_out,blocks.31.hook_attn_out,logit,the vestibular system,279, the,4,252,252,19.640625,19.828125,0.1875,True,
bio_020,biology,31,mlp_out,blocks.31.hook_mlp_out,logit,the vestibular system,279, the,4,252,252,19.640625,19.9375,0.296875,True,
bio_020,biology,32,attn_out,blocks.32.hook_attn_out,logit,the vestibular system,279, the,4,252,252,19.640625,19.296875,-0.34375,True,
bio_020,biology,32,mlp_out,blocks.32.hook_mlp_out,logit,the vestibular system,279, the,4,252,252,19.640625,19.734375,0.09375,True,
bio_020,biology,33,attn_out,blocks.33.hook_attn_out,logit,the vestibular system,279, the,4,252,252,19.640625,19.359375,-0.28125,True,
bio_020,biology,33,mlp_out,blocks.33.hook_mlp_out,logit,the vestibular system,279, the,4,252,252,19.640625,19.265625,-0.375,True,
bio_020,biology,34,attn_out,blocks.34.hook_attn_out,logit,the vestibular system,279, the,4,252,252,19.640625,19.90625,0.265625,True,
bio_020,biology,34,mlp_out,blocks.34.hook_mlp_out,logit,the vestibular system,279, the,4,252,252,19.640625,19.765625,0.125,True,
bio_020,biology,35,attn_out,blocks.35.hook_attn_out,logit,the vestibular system,279, the,4,252,252,19.640625,19.921875,0.28125,True,
bio_020,biology,35,mlp_out,blocks.35.hook_mlp_out,logit,the vestibular system,279, the,4,252,252,19.640625,21.359375,1.71875,True,
bio_022,biology,31,attn_out,blocks.31.hook_attn_out,logit,tendons,8376, tend,2,235,235,14.7890625,10.9765625,-3.8125,True,
bio_022,biology,31,mlp_out,blocks.31.hook_mlp_out,logit,tendons,8376, tend,2,235,235,14.7890625,13.1484375,-1.640625,True,
bio_022,biology,32,attn_out,blocks.32.hook_attn_out,logit,tendons,8376, tend,2,235,235,14.7890625,15.375,0.5859375,True,
bio_022,biology,32,mlp_out,blocks.32.hook_mlp_out,logit,tendons,8376, tend,2,235,235,14.7890625,15.46875,0.6796875,True,
bio_022,biology,33,attn_out,blocks.33.hook_attn_out,logit,tendons,8376, tend,2,235,235,14.7890625,15.484375,0.6953125,True,
bio_022,biology,33,mlp_out,blocks.33.hook_mlp_out,logit,tendons,8376, tend,2,235,235,14.7890625,14.890625,0.1015625,True,
bio_022,biology,34,attn_out,blocks.34.hook_attn_out,logit,tendons,8376, tend,2,235,235,14.7890625,14.8671875,0.078125,True,
bio_022,biology,34,mlp_out,blocks.34.hook_mlp_out,logit,tendons,8376, tend,2,235,235,14.7890625,15.46875,0.6796875,True,
bio_022,biology,35,attn_out,blocks.35.hook_attn_out,logit,tendons,8376, tend,2,235,235,14.7890625,14.8203125,0.03125,True,
bio_022,biology,35,mlp_out,blocks.35.hook_mlp_out,logit,tendons,8376, tend,2,235,235,14.7890625,14.375,-0.4140625,True,
bio_023,biology,31,attn_out,blocks.31.hook_attn_out,logit,respiration,592, res,2,250,250,11.9765625,12.7578125,0.78125,True,
bio_023,biology,31,mlp_out,blocks.31.hook_mlp_out,logit,respiration,592, res,2,250,250,11.9765625,14.21875,2.2421875,True,
bio_023,biology,32,attn_out,blocks.32.hook_attn_out,logit,respiration,592, res,2,250,250,11.9765625,14.7109375,2.734375,True,
bio_023,biology,32,mlp_out,blocks.32.hook_mlp_out,logit,respiration,592, res,2,250,250,11.9765625,13.8671875,1.890625,True,
bio_023,biology,33,attn_out,blocks.33.hook_attn_out,logit,respiration,592, res,2,250,250,11.9765625,14.390625,2.4140625,True,
bio_023,biology,33,mlp_out,blocks.33.hook_mlp_out,logit,respiration,592, res,2,250,250,11.9765625,12.2421875,0.265625,True,
bio_023,biology,34,attn_out,blocks.34.hook_attn_out,logit,respiration,592, res,2,250,250,11.9765625,12.421875,0.4453125,True,
bio_023,biology,34,mlp_out,blocks.34.hook_mlp_out,logit,respiration,592, res,2,250,250,11.9765625,9.203125,-2.7734375,True,
bio_023,biology,35,attn_out,blocks.35.hook_attn_out,logit,respiration,592, res,2,250,250,11.9765625,11.5625,-0.4140625,True,
bio_023,biology,35,mlp_out,blocks.35.hook_mlp_out,logit,respiration,592, res,2,250,250,11.9765625,10.953125,-1.0234375,True,
bio_026,biology,31,attn_out,blocks.31.hook_attn_out,logit,the eye,279, the,2,256,256,19.671875,20.078125,0.40625,True,
bio_026,biology,31,mlp_out,blocks.31.hook_mlp_out,logit,the eye,279, the,2,256,256,19.671875,19.921875,0.25,True,
bio_026,biology,32,attn_out,blocks.32.hook_attn_out,logit,the eye,279, the,2,256,256,19.671875,19.828125,0.15625,True,
bio_026,biology,32,mlp_out,blocks.32.hook_mlp_out,logit,the eye,279, the,2,256,256,19.671875,19.8125,0.140625,True,
bio_026,biology,33,attn_out,blocks.33.hook_attn_out,logit,the eye,279, the,2,256,256,19.671875,19.921875,0.25,True,
bio_026,biology,33,mlp_out,blocks.33.hook_mlp_out,logit,the eye,279, the,2,256,256,19.671875,19.84375,0.171875,True,
bio_026,biology,34,attn_out,blocks.34.hook_attn_out,logit,the eye,279, the,2,256,256,19.671875,19.96875,0.296875,True,
bio_026,biology,34,mlp_out,blocks.34.hook_mlp_out,logit,the eye,279, the,2,256,256,19.671875,19.453125,-0.21875,True,
bio_026,biology,35,attn_out,blocks.35.hook_attn_out,logit,the eye,279, the,2,256,256,19.671875,19.671875,0.0,True,
bio_026,biology,35,mlp_out,blocks.35.hook_mlp_out,logit,the eye,279, the,2,256,256,19.671875,25.34375,5.671875,True,
bio_027,biology,31,attn_out,blocks.31.hook_attn_out,logit,CO2,7284, CO,2,270,270,13.9765625,14.75,0.7734375,True,
bio_027,biology,31,mlp_out,blocks.31.hook_mlp_out,logit,CO2,7284, CO,2,270,270,13.9765625,16.15625,2.1796875,True,
bio_027,biology,32,attn_out,blocks.32.hook_attn_out,logit,CO2,7284, CO,2,270,270,13.9765625,15.09375,1.1171875,True,
bio_027,biology,32,mlp_out,blocks.32.hook_mlp_out,logit,CO2,7284, CO,2,270,270,13.9765625,14.1015625,0.125,True,
bio_027,biology,33,attn_out,blocks.33.hook_attn_out,logit,CO2,7284, CO,2,270,270,13.9765625,14.796875,0.8203125,True,
bio_027,biology,33,mlp_out,blocks.33.hook_mlp_out,logit,CO2,7284, CO,2,270,270,13.9765625,13.5703125,-0.40625,True,
bio_027,biology,34,attn_out,blocks.34.hook_attn_out,logit,CO2,7284, CO,2,270,270,13.9765625,14.7109375,0.734375,True,
bio_027,biology,34,mlp_out,blocks.34.hook_mlp_out,logit,CO2,7284, CO,2,270,270,13.9765625,12.9921875,-0.984375,True,
bio_027,biology,35,attn_out,blocks.35.hook_attn_out,logit,CO2,7284, CO,2,270,270,13.9765625,14.5859375,0.609375,True,
bio_027,biology,35,mlp_out,blocks.35.hook_mlp_out,logit,CO2,7284, CO,2,270,270,13.9765625,13.234375,-0.7421875,True,
bio_029,biology,31,attn_out,blocks.31.hook_attn_out,logit,signals between neurons,17289, signals,3,248,248,9.7734375,9.4296875,-0.34375,True,
bio_029,biology,31,mlp_out,blocks.31.hook_mlp_out,logit,signals between neurons,17289, signals,3,248,248,9.7734375,11.515625,1.7421875,True,
bio_029,biology,32,attn_out,blocks.32.hook_attn_out,logit,signals between neurons,17289, signals,3,248,248,9.7734375,12.21875,2.4453125,True,
bio_029,biology,32,mlp_out,blocks.32.hook_mlp_out,logit,signals between neurons,17289, signals,3,248,248,9.7734375,11.4140625,1.640625,True,
bio_029,biology,33,attn_out,blocks.33.hook_attn_out,logit,signals between neurons,17289, signals,3,248,248,9.7734375,13.4921875,3.71875,True,
bio_029,biology,33,mlp_out,blocks.33.hook_mlp_out,logit,signals between neurons,17289, signals,3,248,248,9.7734375,10.5546875,0.78125,True,
bio_029,biology,34,attn_out,blocks.34.hook_attn_out,logit,signals between neurons,17289, signals,3,248,248,9.7734375,10.3828125,0.609375,True,
bio_029,biology,34,mlp_out,blocks.34.hook_mlp_out,logit,signals between neurons,17289, signals,3,248,248,9.7734375,9.2265625,-0.546875,True,
bio_029,biology,35,attn_out,blocks.35.hook_attn_out,logit,signals between neurons,17289, signals,3,248,248,9.7734375,9.9765625,0.203125,True,
bio_029,biology,35,mlp_out,blocks.35.hook_mlp_out,logit,signals between neurons,17289, signals,3,248,248,9.7734375,5.63671875,-4.13671875,True,
bio_033,biology,31,attn_out,blocks.31.hook_attn_out,logit,the nervous system,279, the,3,249,249,18.578125,18.796875,0.21875,True,
bio_033,biology,31,mlp_out,blocks.31.hook_mlp_out,logit,the nervous system,279, the,3,249,249,18.578125,18.625,0.046875,True,
bio_033,biology,32,attn_out,blocks.32.hook_attn_out,logit,the nervous system,279, the,3,249,249,18.578125,18.6875,0.109375,True,
bio_033,biology,32,mlp_out,blocks.32.hook_mlp_out,logit,the nervous system,279, the,3,249,249,18.578125,18.4375,-0.140625,True,
bio_033,biology,33,attn_out,blocks.33.hook_attn_out,logit,the nervous system,279, the,3,249,249,18.578125,18.390625,-0.1875,True,
bio_033,biology,33,mlp_out,blocks.33.hook_mlp_out,logit,the nervous system,279, the,3,249,249,18.578125,18.4375,-0.140625,True,
bio_033,biology,34,attn_out,blocks.34.hook_attn_out,logit,the nervous system,279, the,3,249,249,18.578125,18.875,0.296875,True,
bio_033,biology,34,mlp_out,blocks.34.hook_mlp_out,logit,the nervous system,279, the,3,249,249,18.578125,18.390625,-0.1875,True,
bio_033,biology,35,attn_out,blocks.35.hook_attn_out,logit,the nervous system,279, the,3,249,249,18.578125,18.65625,0.078125,True,
bio_033,biology,35,mlp_out,blocks.35.hook_mlp_out,logit,the nervous system,279, the,3,249,249,18.578125,21.734375,3.15625,True,
bio_035,biology,31,attn_out,blocks.31.hook_attn_out,logit,calcium,34619, calcium,1,248,248,14.9375,15.0390625,0.1015625,True,
bio_035,biology,31,mlp_out,blocks.31.hook_mlp_out,logit,calcium,34619, calcium,1,248,248,14.9375,14.9140625,-0.0234375,True,
bio_035,biology,32,attn_out,blocks.32.hook_attn_out,logit,calcium,34619, calcium,1,248,248,14.9375,14.9140625,-0.0234375,True,
bio_035,biology,32,mlp_out,blocks.32.hook_mlp_out,logit,calcium,34619, calcium,1,248,248,14.9375,15.1796875,0.2421875,True,
bio_035,biology,33,attn_out,blocks.33.hook_attn_out,logit,calcium,34619, calcium,1,248,248,14.9375,15.3359375,0.3984375,True,
bio_035,biology,33,mlp_out,blocks.33.hook_mlp_out,logit,calcium,34619, calcium,1,248,248,14.9375,15.421875,0.484375,True,
bio_035,biology,34,attn_out,blocks.34.hook_attn_out,logit,calcium,34619, calcium,1,248,248,14.9375,15.5234375,0.5859375,True,
bio_035,biology,34,mlp_out,blocks.34.hook_mlp_out,logit,calcium,34619, calcium,1,248,248,14.9375,14.734375,-0.203125,True,
bio_035,biology,35,attn_out,blocks.35.hook_attn_out,logit,calcium,34619, calcium,1,248,248,14.9375,14.9765625,0.0390625,True,
bio_035,biology,35,mlp_out,blocks.35.hook_mlp_out,logit,calcium,34619, calcium,1,248,248,14.9375,17.0,2.0625,True,
bio_038,biology,31,attn_out,blocks.31.hook_attn_out,logit,oxygen,23552, oxygen,1,245,245,15.234375,15.1328125,-0.1015625,True,
bio_038,biology,31,mlp_out,blocks.31.hook_mlp_out,logit,oxygen,23552, oxygen,1,245,245,15.234375,15.9765625,0.7421875,True,
bio_038,biology,32,attn_out,blocks.32.hook_attn_out,logit,oxygen,23552, oxygen,1,245,245,15.234375,16.03125,0.796875,True,
bio_038,biology,32,mlp_out,blocks.32.hook_mlp_out,logit,oxygen,23552, oxygen,1,245,245,15.234375,16.3125,1.078125,True,
bio_038,biology,33,attn_out,blocks.33.hook_attn_out,logit,oxygen,23552, oxygen,1,245,245,15.234375,16.453125,1.21875,True,
bio_038,biology,33,mlp_out,blocks.33.hook_mlp_out,logit,oxygen,23552, oxygen,1,245,245,15.234375,15.7109375,0.4765625,True,
bio_038,biology,34,attn_out,blocks.34.hook_attn_out,logit,oxygen,23552, oxygen,1,245,245,15.234375,15.4765625,0.2421875,True,
bio_038,biology,34,mlp_out,blocks.34.hook_mlp_out,logit,oxygen,23552, oxygen,1,245,245,15.234375,13.2890625,-1.9453125,True,
bio_038,biology,35,attn_out,blocks.35.hook_attn_out,logit,oxygen,23552, oxygen,1,245,245,15.234375,15.34375,0.109375,True,
bio_038,biology,35,mlp_out,blocks.35.hook_mlp_out,logit,oxygen,23552, oxygen,1,245,245,15.234375,17.234375,2.0,True,
bio_045,biology,31,attn_out,blocks.31.hook_attn_out,logit,37 degrees Celsius,220, ,5,270,270,17.421875,17.65625,0.234375,True,
bio_045,biology,31,mlp_out,blocks.31.hook_mlp_out,logit,37 degrees Celsius,220, ,5,270,270,17.421875,18.375,0.953125,True,
bio_045,biology,32,attn_out,blocks.32.hook_attn_out,logit,37 degrees Celsius,220, ,5,270,270,17.421875,17.40625,-0.015625,True,
bio_045,biology,32,mlp_out,blocks.32.hook_mlp_out,logit,37 degrees Celsius,220, ,5,270,270,17.421875,17.953125,0.53125,True,
bio_045,biology,33,attn_out,blocks.33.hook_attn_out,logit,37 degrees Celsius,220, ,5,270,270,17.421875,18.0,0.578125,True,
bio_045,biology,33,mlp_out,blocks.33.hook_mlp_out,logit,37 degrees Celsius,220, ,5,270,270,17.421875,17.234375,-0.1875,True,
bio_045,biology,34,attn_out,blocks.34.hook_attn_out,logit,37 degrees Celsius,220, ,5,270,270,17.421875,17.734375,0.3125,True,
bio_045,biology,34,mlp_out,blocks.34.hook_mlp_out,logit,37 degrees Celsius,220, ,5,270,270,17.421875,17.21875,-0.203125,True,
bio_045,biology,35,attn_out,blocks.35.hook_attn_out,logit,37 degrees Celsius,220, ,5,270,270,17.421875,17.125,-0.296875,True,
bio_045,biology,35,mlp_out,blocks.35.hook_mlp_out,logit,37 degrees Celsius,220, ,5,270,270,17.421875,19.8125,2.390625,True,
bio_046,biology,31,attn_out,blocks.31.hook_attn_out,logit,nutrients from food,36393, nutrients,3,244,244,12.390625,12.0078125,-0.3828125,True,
bio_046,biology,31,mlp_out,blocks.31.hook_mlp_out,logit,nutrients from food,36393, nutrients,3,244,244,12.390625,13.328125,0.9375,True,
bio_046,biology,32,attn_out,blocks.32.hook_attn_out,logit,nutrients from food,36393, nutrients,3,244,244,12.390625,13.3828125,0.9921875,True,
bio_046,biology,32,mlp_out,blocks.32.hook_mlp_out,logit,nutrients from food,36393, nutrients,3,244,244,12.390625,13.375,0.984375,True,
bio_046,biology,33,attn_out,blocks.33.hook_attn_out,logit,nutrients from food,36393, nutrients,3,244,244,12.390625,15.359375,2.96875,True,
bio_046,biology,33,mlp_out,blocks.33.hook_mlp_out,logit,nutrients from food,36393, nutrients,3,244,244,12.390625,12.28125,-0.109375,True,
bio_046,biology,34,attn_out,blocks.34.hook_attn_out,logit,nutrients from food,36393, nutrients,3,244,244,12.390625,12.78125,0.390625,True,
bio_046,biology,34,mlp_out,blocks.34.hook_mlp_out,logit,nutrients from food,36393, nutrients,3,244,244,12.390625,11.6796875,-0.7109375,True,
bio_046,biology,35,attn_out,blocks.35.hook_attn_out,logit,nutrients from food,36393, nutrients,3,244,244,12.390625,12.4609375,0.0703125,True,
bio_046,biology,35,mlp_out,blocks.35.hook_mlp_out,logit,nutrients from food,36393, nutrients,3,244,244,12.390625,8.3046875,-4.0859375,True,
bio_048,biology,31,attn_out,blocks.31.hook_attn_out,logit,dim light,5103, dim,2,250,250,16.171875,15.25,-0.921875,True,
bio_048,biology,31,mlp_out,blocks.31.hook_mlp_out,logit,dim light,5103, dim,2,250,250,16.171875,14.546875,-1.625,True,
bio_048,biology,32,attn_out,blocks.32.hook_attn_out,logit,dim light,5103, dim,2,250,250,16.171875,16.0625,-0.109375,True,
bio_048,biology,32,mlp_out,blocks.32.hook_mlp_out,logit,dim light,5103, dim,2,250,250,16.171875,16.234375,0.0625,True,
bio_048,biology,33,attn_out,blocks.33.hook_attn_out,logit,dim light,5103, dim,2,250,250,16.171875,16.375,0.203125,True,
bio_048,biology,33,mlp_out,blocks.33.hook_mlp_out,logit,dim light,5103, dim,2,250,250,16.171875,16.546875,0.375,True,
bio_048,biology,34,attn_out,blocks.34.hook_attn_out,logit,dim light,5103, dim,2,250,250,16.171875,16.3125,0.140625,True,
bio_048,biology,34,mlp_out,blocks.34.hook_mlp_out,logit,dim light,5103, dim,2,250,250,16.171875,15.984375,-0.1875,True,
bio_048,biology,35,attn_out,blocks.35.hook_attn_out,logit,dim light,5103, dim,2,250,250,16.171875,16.3125,0.140625,True,
bio_048,biology,35,mlp_out,blocks.35.hook_mlp_out,logit,dim light,5103, dim,2,250,250,16.171875,18.34375,2.171875,True,
bio_050,biology,31,attn_out,blocks.31.hook_attn_out,logit,nerve impulses,30915, nerve,2,244,244,6.09765625,8.796875,2.69921875,True,
bio_050,biology,31,mlp_out,blocks.31.hook_mlp_out,logit,nerve impulses,30915, nerve,2,244,244,6.09765625,7.80078125,1.703125,True,
bio_050,biology,32,attn_out,blocks.32.hook_attn_out,logit,nerve impulses,30915, nerve,2,244,244,6.09765625,9.5703125,3.47265625,True,
bio_050,biology,32,mlp_out,blocks.32.hook_mlp_out,logit,nerve impulses,30915, nerve,2,244,244,6.09765625,7.5625,1.46484375,True,
bio_050,biology,33,attn_out,blocks.33.hook_attn_out,logit,nerve impulses,30915, nerve,2,244,244,6.09765625,13.9296875,7.83203125,True,
bio_050,biology,33,mlp_out,blocks.33.hook_mlp_out,logit,nerve impulses,30915, nerve,2,244,244,6.09765625,6.51171875,0.4140625,True,
bio_050,biology,34,attn_out,blocks.34.hook_attn_out,logit,nerve impulses,30915, nerve,2,244,244,6.09765625,6.15234375,0.0546875,True,
bio_050,biology,34,mlp_out,blocks.34.hook_mlp_out,logit,nerve impulses,30915, nerve,2,244,244,6.09765625,6.7109375,0.61328125,True,
bio_050,biology,35,attn_out,blocks.35.hook_attn_out,logit,nerve impulses,30915, nerve,2,244,244,6.09765625,6.05859375,-0.0390625,True,
bio_050,biology,35,mlp_out,blocks.35.hook_mlp_out,logit,nerve impulses,30915, nerve,2,244,244,6.09765625,5.26953125,-0.828125,True,
cul_001,culture,31,attn_out,blocks.31.hook_attn_out,logit,Italy,15344, Italy,1,246,246,16.9375,18.359375,1.421875,True,
cul_001,culture,31,mlp_out,blocks.31.hook_mlp_out,logit,Italy,15344, Italy,1,246,246,16.9375,17.59375,0.65625,True,
cul_001,culture,32,attn_out,blocks.32.hook_attn_out,logit,Italy,15344, Italy,1,246,246,16.9375,18.671875,1.734375,True,
cul_001,culture,32,mlp_out,blocks.32.hook_mlp_out,logit,Italy,15344, Italy,1,246,246,16.9375,17.21875,0.28125,True,
cul_001,culture,33,attn_out,blocks.33.hook_attn_out,logit,Italy,15344, Italy,1,246,246,16.9375,18.484375,1.546875,True,
cul_001,culture,33,mlp_out,blocks.33.hook_mlp_out,logit,Italy,15344, Italy,1,246,246,16.9375,16.84375,-0.09375,True,
cul_001,culture,34,attn_out,blocks.34.hook_attn_out,logit,Italy,15344, Italy,1,246,246,16.9375,17.390625,0.453125,True,
cul_001,culture,34,mlp_out,blocks.34.hook_mlp_out,logit,Italy,15344, Italy,1,246,246,16.9375,15.34375,-1.59375,True,
cul_001,culture,35,attn_out,blocks.35.hook_attn_out,logit,Italy,15344, Italy,1,246,246,16.9375,16.890625,-0.046875,True,
cul_001,culture,35,mlp_out,blocks.35.hook_mlp_out,logit,Italy,15344, Italy,1,246,246,16.9375,21.28125,4.34375,True,
cul_002,culture,31,attn_out,blocks.31.hook_attn_out,logit,France,9625, France,1,256,256,16.3125,17.34375,1.03125,True,
cul_002,culture,31,mlp_out,blocks.31.hook_mlp_out,logit,France,9625, France,1,256,256,16.3125,16.9375,0.625,True,
cul_002,culture,32,attn_out,blocks.32.hook_attn_out,logit,France,9625, France,1,256,256,16.3125,17.859375,1.546875,True,
cul_002,culture,32,mlp_out,blocks.32.hook_mlp_out,logit,France,9625, France,1,256,256,16.3125,16.609375,0.296875,True,
cul_002,culture,33,attn_out,blocks.33.hook_attn_out,logit,France,9625, France,1,256,256,16.3125,17.515625,1.203125,True,
cul_002,culture,33,mlp_out,blocks.33.hook_mlp_out,logit,France,9625, France,1,256,256,16.3125,16.359375,0.046875,True,
cul_002,culture,34,attn_out,blocks.34.hook_attn_out,logit,France,9625, France,1,256,256,16.3125,16.875,0.5625,True,
cul_002,culture,34,mlp_out,blocks.34.hook_mlp_out,logit,France,9625, France,1,256,256,16.3125,16.4375,0.125,True,
cul_002,culture,35,attn_out,blocks.35.hook_attn_out,logit,France,9625, France,1,256,256,16.3125,16.140625,-0.171875,True,
cul_002,culture,35,mlp_out,blocks.35.hook_mlp_out,logit,France,9625, France,1,256,256,16.3125,18.734375,2.421875,True,
cul_003,culture,31,attn_out,blocks.31.hook_attn_out,logit,East Asia,6326, East,2,242,242,16.984375,17.5625,0.578125,True,
cul_003,culture,31,mlp_out,blocks.31.hook_mlp_out,logit,East Asia,6326, East,2,242,242,16.984375,16.609375,-0.375,True,
cul_003,culture,32,attn_out,blocks.32.hook_attn_out,logit,East Asia,6326, East,2,242,242,16.984375,17.390625,0.40625,True,
cul_003,culture,32,mlp_out,blocks.32.hook_mlp_out,logit,East Asia,6326, East,2,242,242,16.984375,16.609375,-0.375,True,
cul_003,culture,33,attn_out,blocks.33.hook_attn_out,logit,East Asia,6326, East,2,242,242,16.984375,18.0625,1.078125,True,
cul_003,culture,33,mlp_out,blocks.33.hook_mlp_out,logit,East Asia,6326, East,2,242,242,16.984375,17.015625,0.03125,True,
cul_003,culture,34,attn_out,blocks.34.hook_attn_out,logit,East Asia,6326, East,2,242,242,16.984375,17.03125,0.046875,True,
cul_003,culture,34,mlp_out,blocks.34.hook_mlp_out,logit,East Asia,6326, East,2,242,242,16.984375,13.9453125,-3.0390625,True,
cul_003,culture,35,attn_out,blocks.35.hook_attn_out,logit,East Asia,6326, East,2,242,242,16.984375,16.828125,-0.15625,True,
cul_003,culture,35,mlp_out,blocks.35.hook_mlp_out,logit,East Asia,6326, East,2,242,242,16.984375,17.953125,0.96875,True,
cul_005,culture,31,attn_out,blocks.31.hook_attn_out,logit,Spain,17689, Spain,1,253,253,16.53125,17.0,0.46875,True,
cul_005,culture,31,mlp_out,blocks.31.hook_mlp_out,logit,Spain,17689, Spain,1,253,253,16.53125,16.328125,-0.203125,True,
cul_005,culture,32,attn_out,blocks.32.hook_attn_out,logit,Spain,17689, Spain,1,253,253,16.53125,17.265625,0.734375,True,
cul_005,culture,32,mlp_out,blocks.32.hook_mlp_out,logit,Spain,17689, Spain,1,253,253,16.53125,15.9921875,-0.5390625,True,
cul_005,culture,33,attn_out,blocks.33.hook_attn_out,logit,Spain,17689, Spain,1,253,253,16.53125,16.8125,0.28125,True,
cul_005,culture,33,mlp_out,blocks.33.hook_mlp_out,logit,Spain,17689, Spain,1,253,253,16.53125,16.828125,0.296875,True,
cul_005,culture,34,attn_out,blocks.34.hook_attn_out,logit,Spain,17689, Spain,1,253,253,16.53125,16.90625,0.375,True,
cul_005,culture,34,mlp_out,blocks.34.hook_mlp_out,logit,Spain,17689, Spain,1,253,253,16.53125,16.765625,0.234375,True,
cul_005,culture,35,attn_out,blocks.35.hook_attn_out,logit,Spain,17689, Spain,1,253,253,16.53125,16.53125,0.0,True,
cul_005,culture,35,mlp_out,blocks.35.hook_mlp_out,logit,Spain,17689, Spain,1,253,253,16.53125,18.640625,2.109375,True,
cul_006,culture,31,attn_out,blocks.31.hook_attn_out,logit,the Roman Empire,279, the,3,260,260,18.25,18.78125,0.53125,True,
cul_006,culture,31,mlp_out,blocks.31.hook_mlp_out,logit,the Roman Empire,279, the,3,260,260,18.25,18.8125,0.5625,True,
cul_006,culture,32,attn_out,blocks.32.hook_attn_out,logit,the Roman Empire,279, the,3,260,260,18.25,18.609375,0.359375,True,
cul_006,culture,32,mlp_out,blocks.32.hook_mlp_out,logit,the Roman Empire,279, the,3,260,260,18.25,18.203125,-0.046875,True,
cul_006,culture,33,attn_out,blocks.33.hook_attn_out,logit,the Roman Empire,279, the,3,260,260,18.25,18.375,0.125,True,
cul_006,culture,33,mlp_out,blocks.33.hook_mlp_out,logit,the Roman Empire,279, the,3,260,260,18.25,18.21875,-0.03125,True,
cul_006,culture,34,attn_out,blocks.34.hook_attn_out,logit,the Roman Empire,279, the,3,260,260,18.25,18.46875,0.21875,True,
cul_006,culture,34,mlp_out,blocks.34.hook_mlp_out,logit,the Roman Empire,279, the,3,260,260,18.25,18.453125,0.203125,True,
cul_006,culture,35,attn_out,blocks.35.hook_attn_out,logit,the Roman Empire,279, the,3,260,260,18.25,18.15625,-0.09375,True,
cul_006,culture,35,mlp_out,blocks.35.hook_mlp_out,logit,the Roman Empire,279, the,3,260,260,18.25,22.625,4.375,True,
cul_008,culture,31,attn_out,blocks.31.hook_attn_out,logit,Brazil,15948, Brazil,1,251,251,15.578125,17.8125,2.234375,True,
cul_008,culture,31,mlp_out,blocks.31.hook_mlp_out,logit,Brazil,15948, Brazil,1,251,251,15.578125,15.9609375,0.3828125,True,
cul_008,culture,32,attn_out,blocks.32.hook_attn_out,logit,Brazil,15948, Brazil,1,251,251,15.578125,17.484375,1.90625,True,
cul_008,culture,32,mlp_out,blocks.32.hook_mlp_out,logit,Brazil,15948, Brazil,1,251,251,15.578125,15.9140625,0.3359375,True,
cul_008,culture,33,attn_out,blocks.33.hook_attn_out,logit,Brazil,15948, Brazil,1,251,251,15.578125,16.859375,1.28125,True,
cul_008,culture,33,mlp_out,blocks.33.hook_mlp_out,logit,Brazil,15948, Brazil,1,251,251,15.578125,16.53125,0.953125,True,
cul_008,culture,34,attn_out,blocks.34.hook_attn_out,logit,Brazil,15948, Brazil,1,251,251,15.578125,16.140625,0.5625,True,
cul_008,culture,34,mlp_out,blocks.34.hook_mlp_out,logit,Brazil,15948, Brazil,1,251,251,15.578125,15.6796875,0.1015625,True,
cul_008,culture,35,attn_out,blocks.35.hook_attn_out,logit,Brazil,15948, Brazil,1,251,251,15.578125,15.4921875,-0.0859375,True,
cul_008,culture,35,mlp_out,blocks.35.hook_mlp_out,logit,Brazil,15948, Brazil,1,251,251,15.578125,15.9375,0.359375,True,
cul_010,culture,31,attn_out,blocks.31.hook_attn_out,logit,East Asia,6326, East,2,244,244,17.359375,18.46875,1.109375,True,
cul_010,culture,31,mlp_out,blocks.31.hook_mlp_out,logit,East Asia,6326, East,2,244,244,17.359375,17.609375,0.25,True,
cul_010,culture,32,attn_out,blocks.32.hook_attn_out,logit,East Asia,6326, East,2,244,244,17.359375,18.203125,0.84375,True,
cul_010,culture,32,mlp_out,blocks.32.hook_mlp_out,logit,East Asia,6326, East,2,244,244,17.359375,17.265625,-0.09375,True,
cul_010,culture,33,attn_out,blocks.33.hook_attn_out,logit,East Asia,6326, East,2,244,244,17.359375,18.546875,1.1875,True,
cul_010,culture,33,mlp_out,blocks.33.hook_mlp_out,logit,East Asia,6326, East,2,244,244,17.359375,18.46875,1.109375,True,
cul_010,culture,34,attn_out,blocks.34.hook_attn_out,logit,East Asia,6326, East,2,244,244,17.359375,17.671875,0.3125,True,
