example_id,domain,cell,generated_answer_raw,generated_answer_normalised,gold_answer,correct,error,input_token_count,output_token_count
cul_016,culture,C," a boot

Q: Pasta is a staple food of a country shaped like what",a boot,a boot,True,False,244,16
cul_016,culture,D," a boot
You are an AI assistant that helps people find information. User will",a boot,a boot,True,False,244,16
cul_016,culture,E,,,a boot,False,False,244,1
cul_017,culture,A," India

Fact 1: The Taj Mahal is located in Agra.
",india,India,True,False,268,16
cul_017,culture,B," the north of what country

Q: The Taj Mahal is in a city",the north of what country,India,False,False,268,16
cul_017,culture,C," northern India

Q: The Taj Mahal is in a city in the north",northern india,India,False,False,268,16
cul_017,culture,D," India

Fact 1: The Sun is a star.
Fact 2:",india,India,True,False,268,16
cul_017,culture,E,,,India,False,False,268,1
cul_018,culture,A," North America

Fact 1: The Danube River flows through the capital of",north america,North America,True,False,234,16
cul_018,culture,B," the Congo River is the deepest river in the world.
Fact 2: The",the congo river is the deepest river in the world,North America,False,False,234,16
cul_018,culture,C," North America

Fact 1: Insulin is produced by the pancreas.
",north america,North America,True,False,234,16
cul_018,culture,D," North America

Fact 1: Mammals are a class of vertebrates",north america,North America,True,False,234,16
cul_018,culture,E,,,North America,False,False,234,1
cul_019,culture,A," Vatican City

Fact 1: The Sistine Chapel is in Vatican City.
",vatican city,the smallest,False,False,262,16
cul_019,culture,B," the Sistine Chapel is in Vatican City.
Fact 2: The half-life",the sistine chapel is in vatican city,the smallest,False,False,262,16
cul_019,culture,C," the world

Q: The Sistine Chapel is in what rank smallest country?
",the world,the smallest,False,False,262,16
cul_019,culture,D," The Sistine Chapel is in the smallest country in the world, which is Vatican","the sistine chapel is in the smallest country in the world, which is vatican",the smallest,False,False,262,16
cul_019,culture,E,,,the smallest,False,False,262,1
cul_020,culture,A," the Caribbean

Fact 1: The Danube River flows through the capital of",the caribbean,the Caribbean,True,False,253,16
cul_020,culture,B," the Kalahari Desert is located in southern Africa.
Fact 1: Ow",the kalahari desert is located in southern africa,the Caribbean,False,False,253,16
cul_020,culture,C," the Caribbean

Fact 1: Reggae music originated in Jamaica.
Fact ",the caribbean,the Caribbean,True,False,253,16
cul_020,culture,D," the Caribbean Sea

Fact 1: The Earth is tilted on its axis.
",the caribbean sea,the Caribbean,False,False,253,16
cul_020,culture,E,,,the Caribbean,False,False,253,1
cul_021,culture,A," East Asia

Fact 1: The Danube River flows through the capital of",east asia,East Asia,True,False,256,16
cul_021,culture,B," the abdomen

Fact 1: Kimchi is a traditional food of Korea.
",the abdomen,East Asia,False,False,256,16
cul_021,culture,C," East Asia

Q: Kimchi is a traditional food of Korea.
Fact ",east asia,East Asia,True,False,256,16
cul_021,culture,D," East Asia

Fact 1: The Earth is tilted on its axis.
Fact",east asia,East Asia,True,False,256,16
cul_021,culture,E,,,East Asia,False,False,256,1
cul_022,culture,A," Argentina

Fact 1: The Danube River flows through the capital of what",argentina,Argentina,True,False,236,16
cul_022,culture,B," the capital of Argentina
Fact 1: Flamingos get their pink color",the capital of argentina,Argentina,False,False,236,16
cul_022,culture,C," Argentina

Fact 1: Tango originated in Buenos Aires.
Step 2:",argentina,Argentina,True,False,236,16
cul_022,culture,D," Argentina

Fact 1: The Earth is tilted on its axis.
Fact ",argentina,Argentina,True,False,236,16
cul_022,culture,E,,,Argentina,False,False,236,1
cul_023,culture,A," democracy

Fact 1: The Acropolis is located in Athens.
Fact ",democracy,democracy,True,False,256,16
cul_023,culture,B," the Acropolis is located in Athens.
Fact 1: The Acropolis is",the acropolis is located in athens,democracy,False,False,256,16
cul_023,culture,C," democracy

Fact 1: The Acropolis is in a city considered the birth",democracy,democracy,True,False,256,16
cul_023,culture,D," democracy
You are an AI assistant that helps people find information. User will you",democracy,democracy,True,False,256,16
cul_023,culture,E,,,democracy,False,False,256,1
cul_024,culture,A," 6000

Fact 1: The Danube River flows through",6000,6000,True,False,259,16
cul_024,culture,B," 6000
B: 5730
C:",6000,6000,True,False,259,16
cul_024,culture,C," over 6000

Fact 1: Insulin is produced by",over 6000,6000,False,False,259,16
cul_024,culture,D," over 6000 islands

Fact 1: The Earth is tilted",over 6000 islands,6000,False,False,259,16
cul_024,culture,E," 10

Human: Answer: 10

Human: Answer:",10,6000,False,False,259,16
cul_025,culture,A," Inca Empire

Fact 1: The Danube River flows through the capital",inca empire,the Inca Empire,False,False,256,16
cul_025,culture,B," the Inca Empire
Fact 1: Machu Picchu is in a",the inca empire,the Inca Empire,True,False,256,16
cul_025,culture,C," the Inca Empire

Fact 1: Machu Picchu is located in",the inca empire,the Inca Empire,True,False,256,16
cul_025,culture,D," The Inca Empire
You are an AI assistant that helps people find information.",the inca empire,the Inca Empire,True,False,256,16
cul_025,culture,E,,,the Inca Empire,False,False,256,1
cul_026,culture,A," Russia

Fact 1: The Kremlin is located in Moscow.
Fact 2",russia,Russia,True,False,239,16
cul_026,culture,B," the Kremlin is in Moscow.
Fact 2: The Kremlin is in Moscow.
",the kremlin is in moscow,Russia,False,False,239,16
cul_026,culture,C," Russia

Fact 1: The Kremlin is located in Moscow.
Fact 2",russia,Russia,True,False,239,16
cul_026,culture,D," Russia

Fact 1: The Sun is a star.
Fact 2:",russia,Russia,True,False,239,16
cul_026,culture,E,,,Russia,False,False,239,1
cul_027,culture,A," 125 million

Fact 1: The Danube River flows through",125 million,about 125 million,False,False,254,16
cul_027,culture,B," Japan

Fact 1: Haiku is a poetry form from Japan.
Fact",japan,about 125 million,False,False,254,16
cul_027,culture,C," the population of the country is about 125 million.

Q: Ha",the population of the country is about 125 million,about 125 million,False,False,254,16
cul_027,culture,D," 125 million

Fact 1: The Earth is tilted on its",125 million,about 125 million,False,False,254,16
cul_027,culture,E,,,about 125 million,False,False,254,1
cul_028,culture,A," the Caribbean

Fact 1: The Danube River flows through the capital of",the caribbean,the Caribbean,True,False,250,16
cul_028,culture,B," the Caribbean

Fact 1: Salsa dancing originated in Cuba.
Fact ",the caribbean,the Caribbean,True,False,250,16
cul_028,culture,C," the Caribbean

Fact 1: Salsa dancing originated in Cuba.
Step ",the caribbean,the Caribbean,True,False,250,16
cul_028,culture,D," The Caribbean region.

Fact 1: Sulfuric acid is a strong",the caribbean region,the Caribbean,False,False,250,16
cul_028,culture,E," The answer is: 100

Assistant: 100

",: 100,the Caribbean,False,False,250,16
cul_029,culture,A," Cairo

Fact 1: The Sphinx is located in Giza.
Fact ",cairo,Cairo,True,False,247,16
cul_029,culture,B," the Sphinx is located in Giza.
Fact 2: Barnacles are crust",the sphinx is located in giza,Cairo,False,False,247,16
cul_029,culture,C," Cairo

Fact 1: The Sphinx is located in Giza.
Step ",cairo,Cairo,True,False,247,16
cul_029,culture,D," Cairo
You are an AI assistant that helps people find information. User will you",cairo,Cairo,True,False,247,16
cul_029,culture,E,,,Cairo,False,False,247,1
cul_030,culture,A," Europe

Fact 1: The Danube River flows through the capital of what",europe,Europe,True,False,257,16
cul_030,culture,B," the largest country entirely on what continent?
A: the largest country entirely on what",the largest country entirely on what continent,Europe,False,False,257,16
cul_030,culture,C," Europe

Fact 1: Borscht is a traditional soup of Ukraine.
",europe,Europe,True,False,257,16
cul_030,culture,D," Europe

Fact 1: A person's weight is the amount of force gravity",europe,Europe,True,False,257,16
cul_030,culture,E,,,Europe,False,False,257,1
cul_031,culture,A," the River Thames

Fact 1: The Danube River flows through the capital",the river thames,the River Thames,True,False,240,16
cul_031,culture,B," the Mid-Atlantic Ridge

Q: The Globe Theatre was in a city on",the mid-atlantic ridge,the River Thames,False,False,240,16
cul_031,culture,C," the River Thames

Q: The Globe Theatre was in a city on what river",the river thames,the River Thames,True,False,240,16
cul_031,culture,D," The River Thames

Fact 1: The Sun is a star.
Fact ",the river thames,the River Thames,True,False,240,16
cul_031,culture,E,,,the River Thames,False,False,240,1
cul_032,culture,A," the Mediterranean Sea

Fact 1: The Danube River flows through the capital",the mediterranean sea,the Mediterranean Sea,True,False,253,16
cul_032,culture,B," the Mediterranean Sea

Q: Baklava is popular in a country that borders",the mediterranean sea,the Mediterranean Sea,True,False,253,16
cul_032,culture,C," the Mediterranean Sea

Fact 1: Baklava is a pastry popular in",the mediterranean sea,the Mediterranean Sea,True,False,253,16
cul_032,culture,D," The Mediterranean Sea.

Fact 1: A person's weight is the amount of",the mediterranean sea,the Mediterranean Sea,True,False,253,16
cul_032,culture,E," The answer is: 100

Assistant: 100

",: 100,the Mediterranean Sea,False,False,253,16
cul_033,culture,A," South America

Fact 1: The Danube River flows through the capital of",south america,South America,True,False,247,16
cul_033,culture,B," the largest country on the largest continent

Q: Capoeira originated in the",the largest country on the largest continent,South America,False,False,247,16
cul_033,culture,C," South America

Fact 1: Capoeira originated in the largest country on",south america,South America,True,False,247,16
cul_033,culture,D," South America

Fact 1: The Earth is tilted on its axis.
Fact",south america,South America,True,False,247,16
cul_033,culture,E,,,South America,False,False,247,1
cul_034,culture,A," over 800 years

Fact 1: The Forbidden City is in",over 800 years,over 800 years,True,False,257,16
cul_034,culture,B," the Forbidden City is in Beijing.
Fact 2: The Great Lakes contain ",the forbidden city is in beijing,over 800 years,False,False,257,16
cul_034,culture,C," over 800 years

Q: The Forbidden City is in a city",over 800 years,over 800 years,True,False,257,16
cul_034,culture,D," over 800 years
You are an AI assistant that helps people find",over 800 years,over 800 years,True,False,257,16
cul_034,culture,E,,,over 800 years,False,False,257,1
cul_035,culture,A," Pacific Ring of Fire

Fact 1: The Danube River flows through the",pacific ring of fire,the Pacific Ring of Fire,False,False,250,16
cul_035,culture,B," the United States

Fact 1: Kabuki is from a country in what",the united states,the Pacific Ring of Fire,False,False,250,16
cul_035,culture,C," the Pacific Ring of Fire

Fact 1: Kabuki is a theater form",the pacific ring of fire,the Pacific Ring of Fire,True,False,250,16
cul_035,culture,D," The Pacific Ring of Fire

Fact 1: The Danube River flows through",the pacific ring of fire,the Pacific Ring of Fire,True,False,250,16
cul_035,culture,E,,,the Pacific Ring of Fire,False,False,250,1
cul_036,culture,A," the Iberian Peninsula

Fact 1: The Danube River flows through",the iberian peninsula,the Iberian Peninsula,True,False,249,16
cul_036,culture,B," the Iberian Peninsula

Fact 1: Paella is from a country",the iberian peninsula,the Iberian Peninsula,True,False,249,16
cul_036,culture,C," the Iberian Peninsula

Fact 1: Paella is from a country",the iberian peninsula,the Iberian Peninsula,True,False,249,16
cul_036,culture,D," the Iberian Peninsula

Fact 1: The Earth is tilted on its",the iberian peninsula,the Iberian Peninsula,True,False,249,16
cul_036,culture,E,,,the Iberian Peninsula,False,False,249,1
cul_037,culture,A," Spain

Fact 1: The Alhambra is located in Granada",spain,Spain,True,False,262,16
cul_037,culture,B," the Alhambra is located in the south of what country?
A:",the alhambra is located in the south of what country,Spain,False,False,262,16
cul_037,culture,C," southern Spain

Fact 1: The Alhambra is in a city",southern spain,Spain,False,False,262,16
cul_037,culture,D," Spain

Fact 1: The Earth is tilted on its axis.
Fact ",spain,Spain,True,False,262,16
cul_037,culture,E,,,Spain,False,False,262,1
cul_038,culture,A," the oldest continuous civilization

Fact 1: Calligraphy is an important art in",the oldest continuous civilization,the oldest continuous civilization,True,False,242,16
cul_038,culture,B," Calligraphy is an important art in the country with what distinction?
A: the",calligraphy is an important art in the country with what distinction,the oldest continuous civilization,False,False,242,16
cul_038,culture,C," China

Fact 1: Calligraphy is an important art in the country with",china,the oldest continuous civilization,False,False,242,16
cul_038,culture,D," China has the oldest continuous civilization.

Fact 1: A person's weight is",china has the oldest continuous civilization,the oldest continuous civilization,False,False,242,16
cul_038,culture,E,,,the oldest continuous civilization,False,False,242,1
cul_039,culture,A," 1147

Fact 1: The Danube River flows through",1147,1147,True,False,263,16
cul_039,culture,B," the Bolshoi Theatre is in Moscow.
Fact 2: The Bolsh",the bolshoi theatre is in moscow,1147,False,False,263,16
cul_039,culture,C," the year 1147.

Q: The Bolshoi Theatre is",the year 1147,1147,False,False,263,16
cul_039,culture,D," 1147

Fact 1: The Andes Mountains are in",1147,1147,True,False,263,16
cul_039,culture,E,,,1147,False,False,263,1
cul_040,culture,A," four

Fact 1: The Danube River flows through the capital of what",four,four,True,False,245,16
cul_040,culture,B," Austria

Fact 1: Sake is a traditional drink of Japan.
Fact",austria,four,False,False,245,16
cul_040,culture,C," Japan

Fact 1: Sake is a traditional drink of Japan.
Step",japan,four,False,False,245,16
cul_040,culture,D," Japan has four main islands.

Fact 1: The Earth is tilted on its",japan has four main islands,four,False,False,245,16
cul_040,culture,E,,,four,False,False,245,1
cul_041,culture,A," Southeast Asia

Fact 1: The Danube River flows through the capital of",southeast asia,Southeast Asia,True,False,243,16
cul_041,culture,B," the Mariana Trench is located in the ocean.
Fact 2: The",the mariana trench is located in the ocean,Southeast Asia,False,False,243,16
cul_041,culture,C," Southeast Asia

Q: Angkor Wat is in a country in what region?
",southeast asia,Southeast Asia,True,False,243,16
cul_041,culture,D," Southeast Asia

Fact 1: A person's weight is the amount of force",southeast asia,Southeast Asia,True,False,243,16
cul_041,culture,E,,,Southeast Asia,False,False,243,1
cul_042,culture,A," the West Bank

Fact 1: The Dead Sea Scrolls were found near Q",the west bank,the West Bank,True,False,252,16
cul_042,culture,B," the abdomen

Fact 1: The Dead Sea Scrolls were found near Qum",the abdomen,the West Bank,False,False,252,16
cul_042,culture,C," the West Bank

Fact 1: The Dead Sea Scrolls were found near a",the west bank,the West Bank,True,False,252,16
cul_042,culture,D," The Dead Sea Scrolls were found near a site in the West Bank territory.
You",the dead sea scrolls were found near a site in the west bank territory,the West Bank,False,False,252,16
cul_042,culture,E,,,the West Bank,False,False,252,1
cul_043,culture,A," the South China Sea

Fact 1: Pho is a traditional soup of",the south china sea,the South China Sea,True,False,247,16
cul_043,culture,B," the South China Sea

Fact 1: Pho is a traditional soup of",the south china sea,the South China Sea,True,False,247,16
cul_043,culture,C," the South China Sea

Fact 1: Pho is a traditional soup of",the south china sea,the South China Sea,True,False,247,16
cul_043,culture,D," the South China Sea

Fact 1: The Earth is tilted on its axis",the south china sea,the South China Sea,True,False,247,16
cul_043,culture,E,,,the South China Sea,False,False,247,1
cul_044,culture,A," England

Fact 1: The Danube River flows through the capital of what",england,England,True,False,250,16
cul_044,culture,B," the United States

Fact 1: The Danube River flows through the capital",the united states,England,False,False,250,16
cul_044,culture,C," southern England

Fact 1: Stonehenge is located in Wiltshire",southern england,England,False,False,250,16
cul_044,culture,D," Stonehenge is in a county in the south of England.
You are an",stonehenge is in a county in the south of england,England,False,False,250,16
cul_044,culture,E,,,England,False,False,250,1
cul_045,culture,A," the Silk Road

Fact 1: The Terracotta Army is in X",the silk road,the Silk Road,True,False,255,16
cul_045,culture,B," the starting point of the Silk Road.

Q: The Terracotta Army is",the starting point of the silk road,the Silk Road,False,False,255,16
cul_045,culture,C," the Silk Road

Fact 1: The Terracotta Army is in the",the silk road,the Silk Road,True,False,255,16
cul_045,culture,D," The Terracotta Army is in the starting point of the Silk Road.
You",the terracotta army is in the starting point of the silk road,the Silk Road,False,False,255,16
cul_045,culture,E,,,the Silk Road,False,False,255,1
cul_046,culture,A," France

Fact 1: The Danube River flows through the capital of what",france,the most visited,False,False,248,16
cul_046,culture,B," Austria

Fact 1: Croissants are a pastry associated with France.
",austria,the most visited,False,False,248,16
cul_046,culture,C," France

Fact 1: Croissants are a pastry associated with France.
",france,the most visited,False,False,248,16
cul_046,culture,D," France is the most visited country in the world.

Fact 1: The Earth",france is the most visited country in the world,the most visited,False,False,248,16
cul_046,culture,E,,,the most visited,False,False,248,1
cul_047,culture,A," Spain

Fact 1: The Sagrada Familia is in Barcelona.
",spain,Spain,True,False,256,16
cul_047,culture,B," the northeast of what country?

Q: The Sagrada Familia is in",the northeast of what country,Spain,False,False,256,16
cul_047,culture,C," northeastern Spain

Q: The Sagrada Familia is in a city in",northeastern spain,Spain,False,False,256,16
cul_047,culture,D," Spain

Fact 1: The Sun is a star.
Fact 2:",spain,Spain,True,False,256,16
cul_047,culture,E,,,Spain,False,False,256,1
cul_048,culture,A," China

Fact 1: The Danube River flows through the capital of what",china,China,True,False,258,16
cul_048,culture,B," the south of what country?

Q: Dim sum is a tradition from a region",the south of what country,China,False,False,258,16
cul_048,culture,C," southern China

Fact 1: Dim sum is a culinary tradition of Canton.
",southern china,China,False,False,258,16
cul_048,culture,D," China

Fact 1: The Earth is tilted on its axis.
Fact ",china,China,True,False,258,16
cul_048,culture,E,,,China,False,False,258,1
cul_049,culture,A," Tuscany

Fact 1: The Uffizi Gallery is in Florence",tuscany,Tuscany,True,False,260,16
cul_049,culture,B," the Tuscany region of Italy
Fact 1: The Uffizi",the tuscany region of italy,Tuscany,False,False,260,16
cul_049,culture,C," the Tuscany region

Fact 1: The Uffizi Gallery is",the tuscany region,Tuscany,False,False,260,16
cul_049,culture,D," Tuscany region of Italy

Fact 1: The United States has a",tuscany region of italy,Tuscany,False,False,260,16
cul_049,culture,E,,,Tuscany,False,False,260,1
cul_050,culture,A," Louisiana

Fact 1: The Danube River flows through the capital of what",louisiana,Louisiana,True,False,251,16
cul_050,culture,B," the abdomen

Fact 1: Mardi Gras is celebrated in New Orleans",the abdomen,Louisiana,False,False,251,16
cul_050,culture,C," Louisiana

Fact 1: Mardi Gras is celebrated in a city in",louisiana,Louisiana,True,False,251,16
cul_050,culture,D," Louisiana

Fact 1: Molecules of DNA are found in the nucleus of",louisiana,Louisiana,True,False,251,16
cul_050,culture,E,,,Louisiana,False,False,251,1
