model,example_id,domain,source_cell,donor_cell,layer,hook,token_position,control,random_seed,alpha,split,gold_answer,gold_token_id,baseline_gold_logit,steered_gold_logit,delta_gold_logit,baseline_gold_rank,steered_gold_rank,delta_gold_rank,baseline_top1,steered_top1,diagnostic,vector_l2_norm,n_train_valid,n_test_valid
Qwen/Qwen2.5-3B,cul_041,culture,B,D,33,resid_post,final_prompt_token,layer_sweep,,1.0,test,Southeast Asia,35564,17.671875,18.3125,0.640625,1,4,-3,0,0,layer_sweep,107.4515151977539,72,32
Qwen/Qwen2.5-3B,cul_047,culture,B,D,33,resid_post,final_prompt_token,layer_sweep,,0.25,test,Spain,17689,15.0625,15.296875,0.234375,4,4,0,0,0,layer_sweep,107.4515151977539,72,32
Qwen/Qwen2.5-3B,cul_047,culture,B,D,33,resid_post,final_prompt_token,layer_sweep,,0.5,test,Spain,17689,15.0625,15.375,0.3125,4,3,1,0,0,layer_sweep,107.4515151977539,72,32
Qwen/Qwen2.5-3B,cul_047,culture,B,D,33,resid_post,final_prompt_token,layer_sweep,,0.75,test,Spain,17689,15.0625,15.203125,0.140625,4,4,0,0,0,layer_sweep,107.4515151977539,72,32
Qwen/Qwen2.5-3B,cul_047,culture,B,D,33,resid_post,final_prompt_token,layer_sweep,,1.0,test,Spain,17689,15.0625,14.71875,-0.34375,4,6,-2,0,0,layer_sweep,107.4515151977539,72,32
Qwen/Qwen2.5-3B,geo_002,geography,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.25,test,Asia,13622,17.34375,17.640625,0.296875,4,4,0,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,geo_002,geography,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.5,test,Asia,13622,17.34375,17.734375,0.390625,4,4,0,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,geo_002,geography,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.75,test,Asia,13622,17.34375,17.625,0.28125,4,5,-1,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,geo_002,geography,B,D,34,resid_post,final_prompt_token,layer_sweep,,1.0,test,Asia,13622,17.34375,17.28125,-0.0625,4,5,-1,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,geo_006,geography,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.25,test,South America,4882,19.125,19.828125,0.703125,1,1,0,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,geo_006,geography,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.5,test,South America,4882,19.125,20.4375,1.3125,1,0,1,0,1,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,geo_006,geography,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.75,test,South America,4882,19.125,20.921875,1.796875,1,0,1,0,1,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,geo_006,geography,B,D,34,resid_post,final_prompt_token,layer_sweep,,1.0,test,South America,4882,19.125,21.25,2.125,1,0,1,0,1,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,geo_007,geography,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.25,test,Africa,10174,17.828125,17.96875,0.140625,2,3,-1,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,geo_007,geography,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.5,test,Africa,10174,17.828125,17.890625,0.0625,2,3,-1,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,geo_007,geography,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.75,test,Africa,10174,17.828125,17.5625,-0.265625,2,3,-1,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,geo_007,geography,B,D,34,resid_post,final_prompt_token,layer_sweep,,1.0,test,Africa,10174,17.828125,16.9375,-0.890625,2,4,-2,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,geo_019,geography,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.25,test,Asia,13622,19.828125,20.359375,0.53125,1,0,1,0,1,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,geo_019,geography,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.5,test,Asia,13622,19.828125,20.75,0.921875,1,0,1,0,1,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,geo_019,geography,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.75,test,Asia,13622,19.828125,20.984375,1.15625,1,0,1,0,1,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,geo_019,geography,B,D,34,resid_post,final_prompt_token,layer_sweep,,1.0,test,Asia,13622,19.828125,21.0,1.171875,1,3,-2,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,geo_022,geography,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.25,test,South America,4882,18.109375,18.625,0.515625,3,1,2,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,geo_022,geography,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.5,test,South America,4882,18.109375,19.046875,0.9375,3,1,2,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,geo_022,geography,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.75,test,South America,4882,18.109375,19.34375,1.234375,3,1,2,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,geo_022,geography,B,D,34,resid_post,final_prompt_token,layer_sweep,,1.0,test,South America,4882,18.109375,19.5,1.390625,3,1,2,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,geo_025,geography,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.25,test,NATO,29234,12.484375,12.640625,0.15625,13,8,5,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,geo_025,geography,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.5,test,NATO,29234,12.484375,12.71875,0.234375,13,7,6,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,geo_025,geography,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.75,test,NATO,29234,12.484375,12.7265625,0.2421875,13,9,4,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,geo_025,geography,B,D,34,resid_post,final_prompt_token,layer_sweep,,1.0,test,NATO,29234,12.484375,12.65625,0.171875,13,11,2,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,geo_028,geography,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.25,test,Asia,13622,18.78125,19.28125,0.5,2,2,0,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,geo_028,geography,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.5,test,Asia,13622,18.78125,19.609375,0.828125,2,2,0,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,geo_028,geography,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.75,test,Asia,13622,18.78125,19.71875,0.9375,2,2,0,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,geo_028,geography,B,D,34,resid_post,final_prompt_token,layer_sweep,,1.0,test,Asia,13622,18.78125,19.5625,0.78125,2,4,-2,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,geo_035,geography,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.25,test,Asia,13622,18.65625,19.09375,0.4375,1,2,-1,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,geo_035,geography,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.5,test,Asia,13622,18.65625,19.390625,0.734375,1,3,-2,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,geo_035,geography,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.75,test,Asia,13622,18.65625,19.53125,0.875,1,3,-2,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,geo_035,geography,B,D,34,resid_post,final_prompt_token,layer_sweep,,1.0,test,Asia,13622,18.65625,19.4375,0.78125,1,4,-3,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,geo_043,geography,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.25,test,South America,4882,17.609375,18.234375,0.625,2,3,-1,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,geo_043,geography,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.5,test,South America,4882,17.609375,18.75,1.140625,2,2,0,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,geo_043,geography,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.75,test,South America,4882,17.609375,19.125,1.515625,2,2,0,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,geo_043,geography,B,D,34,resid_post,final_prompt_token,layer_sweep,,1.0,test,South America,4882,17.609375,19.34375,1.734375,2,2,0,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,geo_045,geography,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.25,test,Asia,13622,19.546875,19.984375,0.4375,1,1,0,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,geo_045,geography,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.5,test,Asia,13622,19.546875,20.296875,0.75,1,1,0,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,geo_045,geography,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.75,test,Asia,13622,19.546875,20.46875,0.921875,1,1,0,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,geo_045,geography,B,D,34,resid_post,final_prompt_token,layer_sweep,,1.0,test,Asia,13622,19.546875,20.453125,0.90625,1,1,0,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,geo_047,geography,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.25,test,Africa,10174,18.71875,19.015625,0.296875,1,2,-1,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,geo_047,geography,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.5,test,Africa,10174,18.71875,19.078125,0.359375,1,2,-1,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,geo_047,geography,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.75,test,Africa,10174,18.71875,18.875,0.15625,1,2,-1,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,geo_047,geography,B,D,34,resid_post,final_prompt_token,layer_sweep,,1.0,test,Africa,10174,18.71875,18.390625,-0.328125,1,3,-2,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,geo_049,geography,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.25,test,Africa,10174,18.09375,17.984375,-0.109375,3,3,0,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,geo_049,geography,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.5,test,Africa,10174,18.09375,17.6875,-0.40625,3,4,-1,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,geo_049,geography,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.75,test,Africa,10174,18.09375,17.171875,-0.921875,3,4,-1,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,geo_049,geography,B,D,34,resid_post,final_prompt_token,layer_sweep,,1.0,test,Africa,10174,18.09375,16.453125,-1.640625,3,5,-2,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,sci_006,science,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.25,test,electric charge,9072,12.2109375,12.828125,0.6171875,19,15,4,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,sci_006,science,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.5,test,electric charge,9072,12.2109375,13.46875,1.2578125,19,13,6,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,sci_006,science,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.75,test,electric charge,9072,12.2109375,14.1015625,1.890625,19,12,7,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,sci_006,science,B,D,34,resid_post,final_prompt_token,layer_sweep,,1.0,test,electric charge,9072,12.2109375,14.71875,2.5078125,19,13,6,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,sci_014,science,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.25,test,SiO2,11832,14.65625,15.2578125,0.6015625,6,5,1,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,sci_014,science,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.5,test,SiO2,11832,14.65625,15.8671875,1.2109375,6,4,2,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,sci_014,science,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.75,test,SiO2,11832,14.65625,16.453125,1.796875,6,4,2,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,sci_014,science,B,D,34,resid_post,final_prompt_token,layer_sweep,,1.0,test,SiO2,11832,14.65625,17.0,2.34375,6,4,2,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,bio_007,biology,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.25,test,exposure to sunlight,14338,13.203125,14.0,0.796875,20,16,4,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,bio_007,biology,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.5,test,exposure to sunlight,14338,13.203125,14.9140625,1.7109375,20,11,9,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,bio_007,biology,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.75,test,exposure to sunlight,14338,13.203125,15.9140625,2.7109375,20,11,9,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,bio_007,biology,B,D,34,resid_post,final_prompt_token,layer_sweep,,1.0,test,exposure to sunlight,14338,13.203125,16.96875,3.765625,20,11,9,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,bio_008,biology,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.25,test,excessive bleeding,26541,13.8125,14.4765625,0.6640625,12,11,1,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,bio_008,biology,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.5,test,excessive bleeding,26541,13.8125,15.171875,1.359375,12,11,1,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,bio_008,biology,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.75,test,excessive bleeding,26541,13.8125,15.8515625,2.0390625,12,11,1,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,bio_008,biology,B,D,34,resid_post,final_prompt_token,layer_sweep,,1.0,test,excessive bleeding,26541,13.8125,16.5,2.6875,12,11,1,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,bio_012,biology,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.25,test,nutrients,36393,9.875,10.25,0.375,187,127,60,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,bio_012,biology,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.5,test,nutrients,36393,9.875,10.625,0.75,187,98,89,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,bio_012,biology,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.75,test,nutrients,36393,9.875,11.0078125,1.1328125,187,94,93,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,bio_012,biology,B,D,34,resid_post,final_prompt_token,layer_sweep,,1.0,test,nutrients,36393,9.875,11.359375,1.484375,187,94,93,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,bio_026,biology,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.25,test,the eye,279,19.671875,20.21875,0.546875,0,0,0,1,1,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,bio_026,biology,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.5,test,the eye,279,19.671875,20.78125,1.109375,0,0,0,1,1,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,bio_026,biology,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.75,test,the eye,279,19.671875,21.328125,1.65625,0,0,0,1,1,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,bio_026,biology,B,D,34,resid_post,final_prompt_token,layer_sweep,,1.0,test,the eye,279,19.671875,21.75,2.078125,0,0,0,1,1,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,bio_038,biology,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.25,test,oxygen,23552,15.234375,15.734375,0.5,4,3,1,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,bio_038,biology,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.5,test,oxygen,23552,15.234375,16.25,1.015625,4,4,0,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,bio_038,biology,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.75,test,oxygen,23552,15.234375,16.734375,1.5,4,4,0,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,bio_038,biology,B,D,34,resid_post,final_prompt_token,layer_sweep,,1.0,test,oxygen,23552,15.234375,17.1875,1.953125,4,4,0,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,bio_046,biology,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.25,test,nutrients from food,36393,12.390625,12.8515625,0.4609375,25,22,3,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,bio_046,biology,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.5,test,nutrients from food,36393,12.390625,13.3046875,0.9140625,25,17,8,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,bio_046,biology,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.75,test,nutrients from food,36393,12.390625,13.7421875,1.3515625,25,17,8,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,bio_046,biology,B,D,34,resid_post,final_prompt_token,layer_sweep,,1.0,test,nutrients from food,36393,12.390625,14.15625,1.765625,25,18,7,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,cul_002,culture,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.25,test,France,9625,16.3125,16.5,0.1875,3,3,0,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,cul_002,culture,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.5,test,France,9625,16.3125,16.578125,0.265625,3,3,0,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,cul_002,culture,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.75,test,France,9625,16.3125,16.5,0.1875,3,2,1,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,cul_002,culture,B,D,34,resid_post,final_prompt_token,layer_sweep,,1.0,test,France,9625,16.3125,16.21875,-0.09375,3,3,0,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,cul_005,culture,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.25,test,Spain,17689,16.53125,16.671875,0.140625,3,4,-1,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,cul_005,culture,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.5,test,Spain,17689,16.53125,16.59375,0.0625,3,4,-1,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,cul_005,culture,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.75,test,Spain,17689,16.53125,16.25,-0.28125,3,5,-2,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,cul_005,culture,B,D,34,resid_post,final_prompt_token,layer_sweep,,1.0,test,Spain,17689,16.53125,15.609375,-0.921875,3,9,-6,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,cul_011,culture,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.25,test,Greece,24427,15.8359375,16.0,0.1640625,3,2,1,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,cul_011,culture,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.5,test,Greece,24427,15.8359375,15.9921875,0.15625,3,3,0,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,cul_011,culture,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.75,test,Greece,24427,15.8359375,15.765625,-0.0703125,3,4,-1,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,cul_011,culture,B,D,34,resid_post,final_prompt_token,layer_sweep,,1.0,test,Greece,24427,15.8359375,15.2890625,-0.546875,3,5,-2,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,cul_017,culture,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.25,test,India,6747,15.015625,15.2265625,0.2109375,8,8,0,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,cul_017,culture,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.5,test,India,6747,15.015625,15.265625,0.25,8,7,1,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,cul_017,culture,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.75,test,India,6747,15.015625,15.1015625,0.0859375,8,8,0,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,cul_017,culture,B,D,34,resid_post,final_prompt_token,layer_sweep,,1.0,test,India,6747,15.015625,14.734375,-0.28125,8,11,-3,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,cul_018,culture,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.25,test,North America,4787,18.03125,18.5,0.46875,2,2,0,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,cul_018,culture,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.5,test,North America,4787,18.03125,18.90625,0.875,2,1,1,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,cul_018,culture,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.75,test,North America,4787,18.03125,19.1875,1.15625,2,1,1,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,cul_018,culture,B,D,34,resid_post,final_prompt_token,layer_sweep,,1.0,test,North America,4787,18.03125,19.34375,1.3125,2,3,-1,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,cul_026,culture,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.25,test,Russia,8359,17.0625,17.359375,0.296875,3,2,1,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,cul_026,culture,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.5,test,Russia,8359,17.0625,17.5625,0.5,3,2,1,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,cul_026,culture,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.75,test,Russia,8359,17.0625,17.609375,0.546875,3,2,1,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,cul_026,culture,B,D,34,resid_post,final_prompt_token,layer_sweep,,1.0,test,Russia,8359,17.0625,17.5,0.4375,3,2,1,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,cul_029,culture,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.25,test,Cairo,52550,17.21875,17.09375,-0.125,3,3,0,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,cul_029,culture,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.5,test,Cairo,52550,17.21875,16.796875,-0.421875,3,3,0,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,cul_029,culture,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.75,test,Cairo,52550,17.21875,16.28125,-0.9375,3,3,0,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,cul_029,culture,B,D,34,resid_post,final_prompt_token,layer_sweep,,1.0,test,Cairo,52550,17.21875,15.53125,-1.6875,3,6,-3,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,cul_031,culture,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.25,test,the River Thames,279,18.78125,19.03125,0.25,0,0,0,1,1,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,cul_031,culture,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.5,test,the River Thames,279,18.78125,19.25,0.46875,0,1,-1,1,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,cul_031,culture,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.75,test,the River Thames,279,18.78125,19.375,0.59375,0,1,-1,1,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,cul_031,culture,B,D,34,resid_post,final_prompt_token,layer_sweep,,1.0,test,the River Thames,279,18.78125,19.34375,0.5625,0,1,-1,1,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,cul_035,culture,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.25,test,the Pacific Ring of Fire,279,18.359375,18.609375,0.25,0,0,0,1,1,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,cul_035,culture,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.5,test,the Pacific Ring of Fire,279,18.359375,18.8125,0.453125,0,0,0,1,1,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,cul_035,culture,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.75,test,the Pacific Ring of Fire,279,18.359375,18.9375,0.578125,0,1,-1,1,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,cul_035,culture,B,D,34,resid_post,final_prompt_token,layer_sweep,,1.0,test,the Pacific Ring of Fire,279,18.359375,18.921875,0.5625,0,1,-1,1,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,cul_039,culture,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.25,test,1147,220,18.734375,19.34375,0.609375,1,0,1,0,1,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,cul_039,culture,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.5,test,1147,220,18.734375,20.03125,1.296875,1,0,1,0,1,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,cul_039,culture,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.75,test,1147,220,18.734375,20.84375,2.109375,1,0,1,0,1,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,cul_039,culture,B,D,34,resid_post,final_prompt_token,layer_sweep,,1.0,test,1147,220,18.734375,21.71875,2.984375,1,1,0,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,cul_041,culture,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.25,test,Southeast Asia,35564,17.671875,17.828125,0.15625,1,1,0,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,cul_041,culture,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.5,test,Southeast Asia,35564,17.671875,17.828125,0.15625,1,1,0,0,0,layer_sweep,121.05156707763672,72,32
