example_id,domain,cell,gold_answer,generated_answer,normalised_gold,normalised_generated,exact_match_correct,answer_containment_label
bio_026,biology,B,the eye," the abdomen

Fact 1: Photoreceptors are located in the retina.
",eye,abdomen fact 1: photoreceptors are located in the retina,False,wrong
bio_026,biology,C,the eye," the eye

Fact 1: Photoreceptors are located in a layer at",eye,eye fact 1: photoreceptors are located in a layer at,True,exact_match
bio_026,biology,D,the eye," the eye
You are an AI assistant that helps people find information. User will",eye,eye you are an ai assistant that helps people find information. user will,True,exact_match
bio_026,biology,E,the eye,,eye,,False,wrong
bio_027,biology,A,CO2," CO2

Fact 1: The Danube River flows through the capital of",co2,co2 fact 1: the danube river flows through the capital of,True,exact_match
bio_027,biology,B,CO2, Stomata regulate a process involving the intake of CO2 and release of O,co2,stomata regulate a process involving the intake of co2 and release of o,False,contains_correct_answer
bio_027,biology,C,CO2," the abdomen

Fact 1: Stomata regulate gas exchange in leaves.
",co2,abdomen fact 1: stomata regulate gas exchange in leaves,False,wrong
bio_027,biology,D,CO2," CO2
You are an AI assistant that helps people find information. User will",co2,co2 you are an ai assistant that helps people find information. user will,True,exact_match
bio_027,biology,E,CO2," 1.5

Assistant: 1.5

Assistant: 1",co2,1.5 assistant: 1.5 assistant: 1,False,wrong
bio_028,biology,A,about 2," 2

Fact 1: The pancreas is located in the abdomen.
",about 2,2 fact 1: the pancreas is located in the abdomen,False,wrong
bio_028,biology,B,about 2," Pepsin works in the stomach with what pH?
A: Pepsin",about 2,pepsin works in the stomach with what ph? a: pepsin,False,wrong
bio_028,biology,C,about 2," the stomach has a pH of about 2.
Answer: the stomach has a",about 2,stomach has a ph of about 2. answer: the stomach has a,False,contains_correct_answer
bio_028,biology,D,about 2," The stomach has a pH of about 2.

Fact 1: The Earth",about 2,stomach has a ph of about 2. fact 1: the earth,False,contains_correct_answer
bio_028,biology,E,about 2,,about 2,,False,wrong
bio_029,biology,A,signals between neurons," signals

Fact 1: The pancreas is located in the abdomen.
Fact",signals between neurons,signals fact 1: the pancreas is located in the abdomen. fact,False,wrong
bio_029,biology,B,signals between neurons," the abdomen

Fact 1: Myelin covers structures that transmit what?
A",signals between neurons,abdomen fact 1: myelin covers structures that transmit what? a,False,wrong
bio_029,biology,C,signals between neurons," neurons

Fact 1: Myelin covers nerve axons.
Step 2",signals between neurons,neurons fact 1: myelin covers nerve axons. step 2,False,wrong
bio_029,biology,D,signals between neurons," signals between neurons
You are an AI assistant that helps people find information. User",signals between neurons,signals between neurons you are an ai assistant that helps people find information. user,True,exact_match
bio_029,biology,E,signals between neurons,,signals between neurons,,False,wrong
bio_030,biology,A,two or more bones," two or more bones

Fact 1: The Danube River flows through the",two or more bones,two or more bones fact 1: the danube river flows through the,True,exact_match
bio_030,biology,B,two or more bones, the Tigris and Euphrates rivers flow through Mesopotamia,two or more bones,tigris and euphrates rivers flow through mesopotamia,False,wrong
bio_030,biology,C,two or more bones," the abdomen

Fact 1: Cartilage cushions joints.
Fact 2:",two or more bones,abdomen fact 1: cartilage cushions joints. fact 2,False,wrong
bio_030,biology,D,two or more bones," Cartilage cushions structures that connect two or more bones.
You are an AI assistant",two or more bones,cartilage cushions structures that connect two or more bones. you are an ai assistant,False,contains_correct_answer
bio_030,biology,E,two or more bones,,two or more bones,,False,wrong
bio_031,biology,A,pathogenic microorganisms," pathogenic microorganisms

Fact 1: The pancreas is located in the",pathogenic microorganisms,pathogenic microorganisms fact 1: the pancreas is located in the,True,exact_match
bio_031,biology,B,pathogenic microorganisms," the pancreas
B: the Mississippi River
C: the Mississippi River is",pathogenic microorganisms,pancreas b: the mississippi river c: the mississippi river is,False,wrong
bio_031,biology,C,pathogenic microorganisms," pathogenic microorganisms

Fact 1: Lymphocytes fight infections.
Fact",pathogenic microorganisms,pathogenic microorganisms fact 1: lymphocytes fight infections. fact,True,exact_match
bio_031,biology,D,pathogenic microorganisms," Lymphocytes fight conditions caused by pathogenic microorganisms.

Fact 1:",pathogenic microorganisms,lymphocytes fight conditions caused by pathogenic microorganisms. fact 1,False,contains_correct_answer
bio_031,biology,E,pathogenic microorganisms," 1.5

Assistant: 1.5

Assistant: 1",pathogenic microorganisms,1.5 assistant: 1.5 assistant: 1,False,wrong
bio_032,biology,A,480 million," 480 million

Fact 1: The pancreas is located in",480 million,480 million fact 1: the pancreas is located in,True,exact_match
bio_032,biology,B,480 million," the abdomen

Fact 1: Alveoli exchange gases in the lungs.
",480 million,abdomen fact 1: alveoli exchange gases in the lungs,False,wrong
bio_032,biology,C,480 million," 480 million alveoli.

Q: Gas exchange occurs in structures",480 million,480 million alveoli. q: gas exchange occurs in structures,False,contains_correct_answer
bio_032,biology,D,480 million," 480 million alveoli

Fact 1: The Earth is",480 million,480 million alveoli fact 1: the earth is,False,contains_correct_answer
bio_032,biology,E,480 million,,480 million,,False,wrong
bio_033,biology,A,the nervous system," the nervous system

Fact 1: The pancreas is located in the abdomen",nervous system,nervous system fact 1: the pancreas is located in the abdomen,True,exact_match
bio_033,biology,B,the nervous system," the abdomen

Fact 1: Dendrites receive signals for the fundamental units",nervous system,abdomen fact 1: dendrites receive signals for the fundamental units,False,wrong
bio_033,biology,C,the nervous system," the nervous system

Fact 1: Dendrites receive signals for the fundamental",nervous system,nervous system fact 1: dendrites receive signals for the fundamental,True,exact_match
bio_033,biology,D,the nervous system," the nervous system

Fact 1: The Earth is tilted on its axis.
",nervous system,nervous system fact 1: the earth is tilted on its axis,True,exact_match
bio_033,biology,E,the nervous system,,nervous system,,False,wrong
bio_034,biology,A,several stages," several stages

Fact 1: The pancreas is located in the abdomen.
",several stages,several stages fact 1: the pancreas is located in the abdomen,True,exact_match
bio_034,biology,B,several stages," the Great Rift Valley stretches across eastern Africa.
Fact 1: The Great Rift",several stages,great rift valley stretches across eastern africa. fact 1: the great rift,False,wrong
bio_034,biology,C,several stages," several stages.

Fact 1: Melatonin regulates the sleep cycle.
Fact ",several stages,several stages. fact 1: melatonin regulates the sleep cycle. fact,True,exact_match
bio_034,biology,D,several stages," The sleep cycle consists of several stages regulated by melatonin.

Fact 1:",several stages,sleep cycle consists of several stages regulated by melatonin. fact 1,False,contains_correct_answer
bio_034,biology,E,several stages,,several stages,,False,wrong
bio_035,biology,A,calcium," calcium

Fact 1: The pancreas is located in the abdomen.
Fact",calcium,calcium fact 1: the pancreas is located in the abdomen. fact,True,exact_match
bio_035,biology,B,calcium," Tendons connect muscles to structures that contain what mineral?
A: Tend",calcium,tendons connect muscles to structures that contain what mineral? a: tend,False,wrong
bio_035,biology,C,calcium," calcium

Q: Tendons connect muscles to structures that contain what mineral?
",calcium,calcium q: tendons connect muscles to structures that contain what mineral,True,exact_match
bio_035,biology,D,calcium," calcium

Fact 1: The Earth is tilted on its axis.
Fact ",calcium,calcium fact 1: the earth is tilted on its axis. fact,True,exact_match
bio_035,biology,E,calcium,,calcium,,False,wrong
bio_036,biology,A,the circulatory system," circulatory

Fact 1: The pancreas is located in the abdomen.
",circulatory system,circulatory fact 1: the pancreas is located in the abdomen,False,wrong
bio_036,biology,B,the circulatory system," Austria

Fact 1: Capillaries are the smallest blood vessels.
Fact",circulatory system,austria fact 1: capillaries are the smallest blood vessels. fact,False,wrong
bio_036,biology,C,the circulatory system," the circulatory system

Fact 1: The pancreas is located in the",circulatory system,circulatory system fact 1: the pancreas is located in the,True,exact_match
bio_036,biology,D,the circulatory system," The smallest structures in the circulatory system are capillaries.
You are an",circulatory system,smallest structures in the circulatory system are capillaries. you are an,False,contains_correct_answer
bio_036,biology,E,the circulatory system,,circulatory system,,False,wrong
bio_037,biology,A,plants," plants

Fact 1: The Danube River flows through the capital of what",plants,plants fact 1: the danube river flows through the capital of what,True,exact_match
bio_037,biology,B,plants," the abdomen

Fact 1: Amylase breaks down starch.
Fact ",plants,abdomen fact 1: amylase breaks down starch. fact,False,wrong
bio_037,biology,C,plants," plants

Fact 1: Amylase breaks down starch.
Step 2",plants,plants fact 1: amylase breaks down starch. step 2,True,exact_match
bio_037,biology,D,plants," Amylase breaks down a polysaccharide found in plants.
You are",plants,amylase breaks down a polysaccharide found in plants. you are,False,contains_correct_answer
bio_037,biology,E,plants,,plants,,False,wrong
bio_038,biology,A,oxygen," oxygen

Fact 1: The diaphragm controls breathing.
Fact 2",oxygen,oxygen fact 1: the diaphragm controls breathing. fact 2,True,exact_match
bio_038,biology,B,oxygen," the abdomen

Fact 1: The diaphragm controls a process that brings",oxygen,abdomen fact 1: the diaphragm controls a process that brings,False,wrong
bio_038,biology,C,oxygen," the body

Fact 1: The diaphragm controls a process that brings",oxygen,body fact 1: the diaphragm controls a process that brings,False,wrong
bio_038,biology,D,oxygen," oxygen

Fact 1: The diaphragm controls breathing.
Fact 2",oxygen,oxygen fact 1: the diaphragm controls breathing. fact 2,True,exact_match
bio_038,biology,E,oxygen,,oxygen,,False,wrong
bio_039,biology,A,the female reproductive cycle," the female reproductive cycle

Fact 1: The pancreas is located in the",female reproductive cycle,female reproductive cycle fact 1: the pancreas is located in the,True,exact_match
bio_039,biology,B,the female reproductive cycle," The pancreas is located in the abdomen.

Fact 1: Ovaries",female reproductive cycle,pancreas is located in the abdomen. fact 1: ovaries,False,wrong
bio_039,biology,C,the female reproductive cycle," the female reproductive cycle

Fact 1: Ovaries produce a hormone that",female reproductive cycle,female reproductive cycle fact 1: ovaries produce a hormone that,True,exact_match
bio_039,biology,D,the female reproductive cycle," The hormone that ovaries produce, estrogen, regulates the female reproductive cycle.

Fact",female reproductive cycle,"hormone that ovaries produce, estrogen, regulates the female reproductive cycle. fact",False,contains_correct_answer
bio_039,biology,E,the female reproductive cycle,,female reproductive cycle,,False,wrong
bio_040,biology,A,the tongue," the tongue

Fact 1: The Danube River flows through the capital of",tongue,tongue fact 1: the danube river flows through the capital of,True,exact_match
bio_040,biology,B,the tongue," the tongue

Fact 1: Taste buds detect flavors.
Fact 2:",tongue,tongue fact 1: taste buds detect flavors. fact 2,True,exact_match
bio_040,biology,C,the tongue," the tongue

Fact 1: The pancreas is located in the abdomen.
",tongue,tongue fact 1: the pancreas is located in the abdomen,True,exact_match
bio_040,biology,D,the tongue," the tongue
You are an AI assistant that helps people find information. User will",tongue,tongue you are an ai assistant that helps people find information. user will,True,exact_match
bio_040,biology,E,the tongue,,tongue,,False,wrong
bio_041,biology,A,bacteria," bacteria

Fact 1: The pancreas is located in the abdomen.
Fact",bacteria,bacteria fact 1: the pancreas is located in the abdomen. fact,True,exact_match
bio_041,biology,B,bacteria," the pancreas
B: the first cinema screening was by the Lumiere brothers",bacteria,pancreas b: the first cinema screening was by the lumiere brothers,False,wrong
bio_041,biology,C,bacteria," bacteria.

Fact 1: White blood cells fight conditions caused by what?
Step",bacteria,bacteria. fact 1: white blood cells fight conditions caused by what? step,True,exact_match
bio_041,biology,D,bacteria," White blood cells fight conditions caused by bacteria.
You are an AI assistant that helps",bacteria,white blood cells fight conditions caused by bacteria. you are an ai assistant that helps,False,contains_correct_answer
bio_041,biology,E,bacteria,,bacteria,,False,wrong
bio_042,biology,A,living tissue," living tissue

Fact 1: The Danube River flows through the capital of",living tissue,living tissue fact 1: the danube river flows through the capital of,True,exact_match
bio_042,biology,B,living tissue," Ligaments connect structures made of what type of tissue?
A: Ligaments connect",living tissue,ligaments connect structures made of what type of tissue? a: ligaments connect,False,wrong
bio_042,biology,C,living tissue," the living tissue

Fact 1: The pancreas is located in the abdomen",living tissue,living tissue fact 1: the pancreas is located in the abdomen,False,contains_correct_answer
bio_042,biology,D,living tissue," Ligaments connect structures made of living tissue.
You are an AI assistant that helps",living tissue,ligaments connect structures made of living tissue. you are an ai assistant that helps,False,contains_correct_answer
bio_042,biology,E,living tissue," 1
Answer: 1
Answer: 1
Answer: ",living tissue,1 answer: 1 answer: 1 answer,False,wrong
bio_043,biology,A,the pupil," the pupil

Fact 1: The cornea refracts light entering the eye",pupil,pupil fact 1: the cornea refracts light entering the eye,True,exact_match
bio_043,biology,B,the pupil," the eye

Fact 1: The cornea refracts a form of energy",pupil,eye fact 1: the cornea refracts a form of energy,False,wrong
bio_043,biology,C,the pupil," the pupil

Fact 1: The cornea refracts light entering the eye",pupil,pupil fact 1: the cornea refracts light entering the eye,True,exact_match
bio_043,biology,D,the pupil, The cornea refracts a form of energy that enters the eye through the pupil,pupil,cornea refracts a form of energy that enters the eye through the pupil,False,contains_correct_answer
bio_043,biology,E,the pupil,,pupil,,False,wrong
bio_044,biology,A,arthropods," arthropods

Fact 1: The Danube River flows through the capital",arthropods,arthropods fact 1: the danube river flows through the capital,True,exact_match
bio_044,biology,B,arthropods," the Caspian Sea

Fact 1: Hemocyanin carries oxygen",arthropods,caspian sea fact 1: hemocyanin carries oxygen,False,wrong
bio_044,biology,C,arthropods," arthropods

Fact 1: Hemocyanin carries oxygen in a",arthropods,arthropods fact 1: hemocyanin carries oxygen in a,True,exact_match
bio_044,biology,D,arthropods," crustaceans are a group of arthropods.

Fact 1: The",arthropods,crustaceans are a group of arthropods. fact 1: the,False,contains_correct_answer
bio_044,biology,E,arthropods,,arthropods,,False,wrong
bio_045,biology,A,37 degrees Celsius," 37 degrees Celsius

Fact 1: The hypothalamus regulates body",37 degrees celsius,37 degrees celsius fact 1: the hypothalamus regulates body,True,exact_match
bio_045,biology,B,37 degrees Celsius," the abdomen

Fact 1: The hypothalamus regulates a parameter normally at",37 degrees celsius,abdomen fact 1: the hypothalamus regulates a parameter normally at,False,wrong
bio_045,biology,C,37 degrees Celsius," 37 degrees Celsius

Fact 1: The hypothalamus regulates a",37 degrees celsius,37 degrees celsius fact 1: the hypothalamus regulates a,True,exact_match
bio_045,biology,D,37 degrees Celsius," 37 degrees Celsius

Fact 1: The hypothalamus regulates body",37 degrees celsius,37 degrees celsius fact 1: the hypothalamus regulates body,True,exact_match
bio_045,biology,E,37 degrees Celsius," 1.5

Assistant: 1.5

Assistant: 1",37 degrees celsius,1.5 assistant: 1.5 assistant: 1,False,wrong
bio_046,biology,A,nutrients from food," nutrients

Fact 1: The pancreas is located in the abdomen.
Fact",nutrients from food,nutrients fact 1: the pancreas is located in the abdomen. fact,False,wrong
bio_046,biology,B,nutrients from food," the abdomen

Fact 1: Villi increase surface area in the intestine.
",nutrients from food,abdomen fact 1: villi increase surface area in the intestine,False,wrong
bio_046,biology,C,nutrients from food," the intestine

Fact 1: Villi increase surface area in an organ that",nutrients from food,intestine fact 1: villi increase surface area in an organ that,False,wrong
bio_046,biology,D,nutrients from food," nutrients from food
You are an AI assistant that helps people find information. User",nutrients from food,nutrients from food you are an ai assistant that helps people find information. user,True,exact_match
bio_046,biology,E,nutrients from food,,nutrients from food,,False,wrong
bio_047,biology,A,the dermis," dermis layer of skin

Fact 1: The pancreas is located in",dermis,dermis layer of skin fact 1: the pancreas is located in,False,contains_correct_answer
bio_047,biology,B,the dermis," the abdomen

Fact 1: Sweat is produced by glands in what part of",dermis,abdomen fact 1: sweat is produced by glands in what part of,False,wrong
bio_047,biology,C,the dermis," the dermis layer of skin

Q: Sweat is produced by glands in what",dermis,dermis layer of skin q: sweat is produced by glands in what,False,contains_correct_answer
bio_047,biology,D,the dermis," The dermis layer of skin.
You are an AI assistant that helps people find",dermis,dermis layer of skin. you are an ai assistant that helps people find,False,contains_correct_answer
bio_047,biology,E,the dermis,,dermis,,False,wrong
bio_048,biology,A,dim light," dim light

Fact 1: The pancreas is located in the abdomen.
",dim light,dim light fact 1: the pancreas is located in the abdomen,True,exact_match
bio_048,biology,B,dim light," the abdomen

Fact 1: Rhodopsin is found in cells that",dim light,abdomen fact 1: rhodopsin is found in cells that,False,wrong
bio_048,biology,C,dim light," dim light

Fact 1: Rhodopsin is found in cells that",dim light,dim light fact 1: rhodopsin is found in cells that,True,exact_match
bio_048,biology,D,dim light," dim light
You are an AI assistant that helps people find information. User will",dim light,dim light you are an ai assistant that helps people find information. user will,True,exact_match
bio_048,biology,E,dim light,,dim light,,False,wrong
bio_049,biology,A,oxygen," oxygen

Fact 1: The pancreas is located in the abdomen.
Fact",oxygen,oxygen fact 1: the pancreas is located in the abdomen. fact,True,exact_match
bio_049,biology,B,oxygen," the spleen is located in the abdomen.

Fact 1: The pancreas",oxygen,spleen is located in the abdomen. fact 1: the pancreas,False,wrong
bio_049,biology,C,oxygen," the body

Fact 1: The pancreas produces a fluid that carries what",oxygen,body fact 1: the pancreas produces a fluid that carries what,False,wrong
bio_049,biology,D,oxygen," The spleen filters blood that carries oxygen.
You are an AI assistant that helps",oxygen,spleen filters blood that carries oxygen. you are an ai assistant that helps,False,contains_correct_answer
bio_049,biology,E,oxygen,,oxygen,,False,wrong
bio_050,biology,A,nerve impulses," nerve impulses

Fact 1: The Danube River flows through the capital of",nerve impulses,nerve impulses fact 1: the danube river flows through the capital of,True,exact_match
bio_050,biology,B,nerve impulses," the ear

Fact 1: Ossicles transmit sound in an organ that",nerve impulses,ear fact 1: ossicles transmit sound in an organ that,False,wrong
bio_050,biology,C,nerve impulses," nerve impulses

Fact 1: Ossicles transmit sound in an organ that",nerve impulses,nerve impulses fact 1: ossicles transmit sound in an organ that,True,exact_match
bio_050,biology,D,nerve impulses," nerve impulses

Fact 1: Ozone is a gas.
Fact 2",nerve impulses,nerve impulses fact 1: ozone is a gas. fact 2,True,exact_match
bio_050,biology,E,nerve impulses," 1

Assistant: 1

Assistant: 1

Assistant: ",nerve impulses,1 assistant: 1 assistant: 1 assistant,False,wrong
cul_001,culture,A,Italy," Italy

Fact 1: The Mona Lisa was painted by Leonardo da Vinci.
",italy,italy fact 1: the mona lisa was painted by leonardo da vinci,True,exact_match
cul_001,culture,B,Italy," Austria

Fact 1: The Mona Lisa was painted by Leonardo da Vinci.
",italy,austria fact 1: the mona lisa was painted by leonardo da vinci,False,wrong
cul_001,culture,C,Italy," Italy

Fact 1: The Mona Lisa was painted by an artist born in",italy,italy fact 1: the mona lisa was painted by an artist born in,True,exact_match
cul_001,culture,D,Italy," Italy

Fact 1: The Sun is a star.
Fact 2:",italy,italy fact 1: the sun is a star. fact 2,True,exact_match
cul_001,culture,E,Italy,,italy,,False,wrong
cul_002,culture,A,France," France

Fact 1: The Eiffel Tower is located in Paris.
",france,france fact 1: the eiffel tower is located in paris,True,exact_match
cul_002,culture,B,France," Austria

Fact 1: The Eiffel Tower is located in Paris.
",france,austria fact 1: the eiffel tower is located in paris,False,wrong
cul_002,culture,C,France," France

Fact 1: The Eiffel Tower is located in Paris.
",france,france fact 1: the eiffel tower is located in paris,True,exact_match
cul_002,culture,D,France," France

Fact 1: The Eiffel Tower is located in Paris.
",france,france fact 1: the eiffel tower is located in paris,True,exact_match
cul_002,culture,E,France,,france,,False,wrong
cul_003,culture,A,East Asia," East Asia

Fact 1: The Danube River flows through the capital of",east asia,east asia fact 1: the danube river flows through the capital of,True,exact_match
cul_003,culture,B,East Asia," the abdomen

Fact 1: Sushi is a traditional food of Japan.
",east asia,abdomen fact 1: sushi is a traditional food of japan,False,wrong
cul_003,culture,C,East Asia," East Asia

Fact 1: Sushi is a traditional food of an island",east asia,east asia fact 1: sushi is a traditional food of an island,True,exact_match
cul_003,culture,D,East Asia," East Asia
You are an AI assistant that helps people find information. User will",east asia,east asia you are an ai assistant that helps people find information. user will,True,exact_match
cul_003,culture,E,East Asia,,east asia,,False,wrong
cul_004,culture,A,largest," China

Fact 1: The Great Wall was built in China.
Fact ",largest,china fact 1: the great wall was built in china. fact,False,wrong
cul_004,culture,B,largest," the Great Wall was built in China.
Fact 2: The electromagnetic spectrum includes",largest,great wall was built in china. fact 2: the electromagnetic spectrum includes,False,wrong
cul_004,culture,C,largest," the world

Fact 1: The Great Wall was built in the country with",largest,world fact 1: the great wall was built in the country with,False,wrong
cul_004,culture,D,largest," The Great Wall was built in the country with the largest population in the world,",largest,great wall was built in the country with the largest population in the world,False,contains_correct_answer
cul_004,culture,E,largest,,largest,,False,wrong
cul_005,culture,A,Spain," Spain

Fact 1: The Danube River flows through the capital of what",spain,spain fact 1: the danube river flows through the capital of what,True,exact_match
cul_005,culture,B,Spain," the south of Andalusia.

Q: Flamenco originated in a region in",spain,south of andalusia. q: flamenco originated in a region in,False,wrong
cul_005,culture,C,Spain," southern Spain

Fact 1: Flamingo originated in a region in the",spain,southern spain fact 1: flamingo originated in a region in the,False,contains_correct_answer
cul_005,culture,D,Spain," Spain

Fact 1: The Earth is tilted on its axis.
Fact ",spain,spain fact 1: the earth is tilted on its axis. fact,True,exact_match
cul_005,culture,E,Spain,,spain,,False,wrong
cul_006,culture,A,the Roman Empire," the Roman Empire

Fact 1: The Colosseum is located in",roman empire,roman empire fact 1: the colosseum is located in,True,exact_match
cul_006,culture,B,the Roman Empire," Rome

Fact 1: The Colosseum is located in Rome.
",roman empire,rome fact 1: the colosseum is located in rome,False,wrong
cul_006,culture,C,the Roman Empire," the Roman Empire

Fact 1: The Colosseum is located in",roman empire,roman empire fact 1: the colosseum is located in,True,exact_match
cul_006,culture,D,the Roman Empire," the Roman Empire

Fact 1: The Earth is tilted on its axis.
",roman empire,roman empire fact 1: the earth is tilted on its axis,True,exact_match
cul_006,culture,E,the Roman Empire,,roman empire,,False,wrong
cul_007,culture,A,second largest," second largest

Fact 1: The Danube River flows through the capital of",second largest,second largest fact 1: the danube river flows through the capital of,True,exact_match
cul_007,culture,B,second largest," the film industry of a country with what rank population?
A: the film industry",second largest,film industry of a country with what rank population? a: the film industry,False,wrong
cul_007,culture,C,second largest," the world

Q: Bollywood is the film industry of a country with what rank",second largest,world q: bollywood is the film industry of a country with what rank,False,wrong
cul_007,culture,D,second largest," second largest population
You are an AI assistant that helps people find information. User",second largest,second largest population you are an ai assistant that helps people find information. user,False,contains_correct_answer
cul_007,culture,E,second largest,,second largest,,False,wrong
cul_008,culture,A,Brazil," Brazil

Fact 1: The Danube River flows through Vienna.
Fact ",brazil,brazil fact 1: the danube river flows through vienna. fact,True,exact_match
cul_008,culture,B,Brazil," Austria

Fact 1: Carnival is celebrated in a city in what part of",brazil,austria fact 1: carnival is celebrated in a city in what part of,False,wrong
cul_008,culture,C,Brazil," Brazil

Fact 1: Carnival is celebrated in a city in what country?
",brazil,brazil fact 1: carnival is celebrated in a city in what country,True,exact_match
cul_008,culture,D,Brazil," Brazil

Fact 1: The Earth is tilted on its axis.
Fact ",brazil,brazil fact 1: the earth is tilted on its axis. fact,True,exact_match
cul_008,culture,E,Brazil,,brazil,,False,wrong
cul_009,culture,A,Egypt," Egypt

Fact 1: The pyramids are located in Giza.
Fact",egypt,egypt fact 1: the pyramids are located in giza. fact,True,exact_match
cul_009,culture,B,Egypt," Egypt

Fact 1: The pyramids are located in Giza.
Fact",egypt,egypt fact 1: the pyramids are located in giza. fact,True,exact_match
cul_009,culture,C,Egypt," Egypt

Fact 1: The pyramids are located in Giza.
Fact",egypt,egypt fact 1: the pyramids are located in giza. fact,True,exact_match
cul_009,culture,D,Egypt," Egypt

Fact 1: The process of photosynthesis converts carbon dioxide into oxygen",egypt,egypt fact 1: the process of photosynthesis converts carbon dioxide into oxygen,True,exact_match
cul_009,culture,E,Egypt,,egypt,,False,wrong
cul_010,culture,A,East Asia," East Asia

Fact 1: The Danube River flows through the capital of",east asia,east asia fact 1: the danube river flows through the capital of,True,exact_match
cul_010,culture,B,East Asia," China

Fact 1: Kung fu originated in China.
Fact 2",east asia,china fact 1: kung fu originated in china. fact 2,False,wrong
cul_010,culture,C,East Asia," East Asia

Q: Kung fu originated in a country in what region?
",east asia,east asia q: kung fu originated in a country in what region,True,exact_match
cul_010,culture,D,East Asia," East Asia
You are an AI assistant that helps people find information. User will",east asia,east asia you are an ai assistant that helps people find information. user will,True,exact_match
cul_010,culture,E,East Asia,,east asia,,False,wrong
cul_011,culture,A,Greece," Greece

Fact 1: The Parthenon is located in Athens.
Fact",greece,greece fact 1: the parthenon is located in athens. fact,True,exact_match
cul_011,culture,B,Greece," the capital of what country?
A: the capital of what country?
A:",greece,capital of what country? a: the capital of what country? a,False,wrong
cul_011,culture,C,Greece," Greece

Fact 1: The Parthenon is located in Athens.
Step",greece,greece fact 1: the parthenon is located in athens. step,True,exact_match
cul_011,culture,D,Greece," Greece

Fact 1: The Sun is a star.
Fact 2:",greece,greece fact 1: the sun is a star. fact 2,True,exact_match
cul_011,culture,E,Greece,,greece,,False,wrong
cul_012,culture,A,cherry blossoms," Japan

Fact 1: The Danube River flows through the capital of what",cherry blossoms,japan fact 1: the danube river flows through the capital of what,False,wrong
cul_012,culture,B,cherry blossoms," Japan

Fact 1: Origami is a traditional art form of Japan.
",cherry blossoms,japan fact 1: origami is a traditional art form of japan,False,wrong
cul_012,culture,C,cherry blossoms," Japan

Fact 1: Origami is a traditional art form of Japan.
",cherry blossoms,japan fact 1: origami is a traditional art form of japan,False,wrong
cul_012,culture,D,cherry blossoms," cherry blossoms
You are an AI assistant that helps people find information. User",cherry blossoms,cherry blossoms you are an ai assistant that helps people find information. user,True,exact_match
cul_012,culture,E,cherry blossoms," 1.5

Assistant: 1.5

Human: Answer:",cherry blossoms,1.5 assistant: 1.5 human: answer,False,wrong
cul_013,culture,A,England," England

Fact 1: The Danube River flows through the capital of what",england,england fact 1: the danube river flows through the capital of what,True,exact_match
cul_013,culture,B,England," the United States

Fact 1: Shakespeare was born in a town in what",england,united states fact 1: shakespeare was born in a town in what,False,wrong
cul_013,culture,C,England," England

Fact 1: Shakespeare was born in a town in what country?
",england,england fact 1: shakespeare was born in a town in what country,True,exact_match
cul_013,culture,D,England," England

Fact 1: The Earth is tilted on its axis.
Fact ",england,england fact 1: the earth is tilted on its axis. fact,True,exact_match
cul_013,culture,E,England,,england,,False,wrong
cul_014,culture,A,East Asia," East Asia

Fact 1: The Danube River flows through the capital of",east asia,east asia fact 1: the danube river flows through the capital of,True,exact_match
cul_014,culture,B,East Asia," South Korea

Fact 1: Taekwondo originated in a country in",east asia,south korea fact 1: taekwondo originated in a country in,False,wrong
cul_014,culture,C,East Asia," East Asia

Fact 1: Taekwondo originated in a country in",east asia,east asia fact 1: taekwondo originated in a country in,True,exact_match
cul_014,culture,D,East Asia," East Asia

Fact 1: The Earth is tilted on its axis.
Fact",east asia,east asia fact 1: the earth is tilted on its axis. fact,True,exact_match
cul_014,culture,E,East Asia,,east asia,,False,wrong
cul_015,culture,A,the City of Light," the City of Light

Fact 1: The Louvre museum is in Paris",city of light,city of light fact 1: the louvre museum is in paris,True,exact_match
cul_015,culture,B,the City of Light," the City of Light.
Fact 1: The Louvre museum is in Paris",city of light,city of light. fact 1: the louvre museum is in paris,True,exact_match
cul_015,culture,C,the City of Light," the City of Light

Fact 1: The City of Light is in a",city of light,city of light fact 1: the city of light is in a,True,exact_match
cul_015,culture,D,the City of Light," The Louvre is in a city known as the City of Light.

Fact ",city of light,louvre is in a city known as the city of light. fact,False,contains_correct_answer
cul_015,culture,E,the City of Light,,city of light,,False,wrong
cul_016,culture,A,a boot," a boot

Fact 1: The Danube River flows through the capital of",boot,boot fact 1: the danube river flows through the capital of,True,exact_match
cul_016,culture,B,a boot," the Sahara Desert is the largest hot desert in the world.
Fact 2:",boot,sahara desert is the largest hot desert in the world. fact 2,False,wrong
cul_016,culture,C,a boot," a boot

Q: Pasta is a staple food of a country shaped like what",boot,boot q: pasta is a staple food of a country shaped like what,True,exact_match
cul_016,culture,D,a boot," a boot
You are an AI assistant that helps people find information. User will",boot,boot you are an ai assistant that helps people find information. user will,True,exact_match
cul_016,culture,E,a boot,,boot,,False,wrong
cul_017,culture,A,India," India

Fact 1: The Taj Mahal is located in Agra.
",india,india fact 1: the taj mahal is located in agra,True,exact_match
cul_017,culture,B,India," the north of what country

Q: The Taj Mahal is in a city",india,north of what country q: the taj mahal is in a city,False,wrong
